gene,KO_ID
g8213.t1,K02915
g8216.t1,K12837
g8216.t2,K12837
g8218.t1,K02357
g8219.t1,K25112
g8220.t1,K10839
g8221.t1,K06675
g8229.t1,K14284
g8230.t1,K10352
g8231.t2,K13137
g8236.t1,K13171
g8237.t1,K00365
g8238.t1,K08838
g8239.t1,K20858
g8244.t1,K19801
g8246.t1,K03152
g8247.t1,K03097
g8247.t2,K03097
g8252.t1,K18802
g8255.t1,K22985
g8256.t1,K01519
g8263.t1,K09142
g8264.t1,K17361
g8265.t1,K11252
g8266.t1,K04554
g8267.t1,K07933
g8269.t1,K04567
g8270.t1,K00721
g8272.t1,K15178
g8273.t1,K02941
g8274.t1,K03392
g8281.t1,K01404
g8282.t1,K01307
g8284.t1,K19527
g8294.t1,K09506
g8311.t1,K00820
g8312.t1,K07975
g8318.t1,K12183
g8320.t1,K15188
g8323.t1,K15362
g8325.t1,K01110
g8326.t1,K20184
g8328.t1,K02540
g8335.t1,K13141
g8337.t1,K00606
g8342.t1,K14408
g8356.t1,K00232
g8368.t1,K23781
g8372.t1,K15463
g8373.t1,K26752
g8374.t1,K20294
g8384.t1,K19525
g8385.t1,K07232
g8389.t1,K10646
g8389.t2,K10646
g8395.t1,K11251
g8398.t1,K03262
g8398.t2,K03262
g8399.t1,K00287
g8401.t1,K28202
g8403.t1,K00597
g8404.t1,K08900
g8436.t1,K14802
g8442.t1,K03358
g8444.t1,K03260
g8448.t1,K10685
g8450.t1,K08770
g8454.t1,K10669
g8461.t1,K18819
g8464.t1,K11968
g8482.t1,K15287
g8483.t1,K15030
g8484.t1,K11662
g8485.t1,K14684
g8486.t1,K12195
g8488.t1,K01259
g8494.t1,K08008
g8494.t2,K08008
g8496.t1,K03800
g8501.t1,K22078
g8502.t1,K12623
g8504.t1,K12373
g8507.t1,K23151
g8509.t1,K10997
g8516.t1,K10873
g8520.t1,K04640
g8538.t1,K03139
g8545.t1,K02145
g8546.t1,K01889
g8549.t1,K14538
g8550.t1,K03511
g8550.t2,K03511
g8554.t1,K12883
g8556.t1,K10577
g8557.t1,K05906
g8558.t1,K25829
g8560.t1,K20308
g8561.t1,K01883
g8563.t1,K05759
g8565.t1,K13254
g8567.t1,K15710
g8577.t1,K10590
g8583.t1,K13130
g8587.t1,K00281
g8590.t1,K03364
g8592.t1,K12611
g8593.t1,K15376
g8595.t1,K12592
g8596.t1,K14963
g8597.t1,K05289
g8600.t1,K17968
g8601.t1,K01659
g8610.t1,K03137
g8618.t1,K26222
g8622.t1,K12472
g8623.t1,K02516
g8626.t1,K03245
g8629.t1,K03130
g8634.t1,K14780
g8634.t2,K14780
g8634.t3,K18914
g8636.t1,K20296
g8638.t1,K13116
g8644.t1,K25384
g8646.t1,K01488
g8653.t1,K01968
g8654.t1,K20242
g8660.t1,K15306
g8661.t1,K08734
g8667.t1,K14617
g8678.t1,K01885
g8679.t1,K00261
g8684.t1,K18441
g8688.t1,K14300
g8689.t1,K13800
g8692.t1,K00810
g8695.t1,K16914
g8696.t1,K00815
g8697.t1,K01196
g8700.t1,K01067
g8701.t1,K09598
g8707.t1,K06271
g8709.t1,K14766
g8712.t1,K06201
g8718.t1,K15050
g8719.t1,K07897
g8720.t1,K00456
g8721.t1,K01191
g8722.t1,K11884
g8725.t1,K01847
g8732.t1,K16055
g8733.t1,K12373
g8739.t1,K16860
g8742.t1,K04802
g8745.t2,K15382
g8747.t1,K15172
g8749.t1,K21889
g8750.t1,K00966
g8754.t1,K17795
g8755.t1,K00927
g8756.t1,K03868
g8765.t1,K08074
g8766.t1,K10881
g8767.t1,K12662
g8769.t1,K15027
g8783.t1,K03019
g8785.t1,K00825
g8790.t1,K01595
g8793.t1,K20032
g8793.t2,K20032
g8800.t1,K16576
g8801.t1,K05605
g8804.t1,K28116
g8807.t1,K19984
g8809.t1,K06679
g8814.t2,K15382
g8816.t1,K18162
g8816.t2,K18162
g8818.t1,K02437
g8820.t1,K07342
g8821.t1,K11673
g8824.t1,K10577
g8825.t1,K03234
g8832.t1,K07374
g8833.t1,K02437
g8834.t1,K00799
g8838.t1,K06171
g8838.t2,K06171
g8839.t1,K01887
g8840.t1,K05749
g8846.t1,K14569
g8848.t1,K10750
g8849.t1,K20408
g8853.t1,K22827
g8854.t1,K28083
g8854.t2,K09548
g8854.t3,K28083
g8866.t1,K10601
g8868.t1,K01408
g8873.t1,K00819
g8886.t1,K14820
g8887.t1,K13566
g8891.t1,K03032
g8893.t1,K04532
g8895.t1,K14686
g8902.t1,K11270
g8903.t1,K13990
g8907.t1,K03549
g8909.t1,K03234
g8912.t1,K12198
g8913.t1,K02942
g8918.t1,K11886
g8919.t1,K27894
g8925.t1,K08334
g8927.t1,K01745
g8928.t2,K06981
g8932.t1,K07766
g8936.t1,K15336
g8940.t1,K20347
g8943.t1,K17560
g8945.t1,K09291
g8958.t1,K13211
g8964.t1,K15441
g8965.t1,K00164
g8966.t1,K02891
g8968.t1,K13525
g8969.t1,K01027
g8972.t1,K13199
g8974.t1,K11878
g8979.t1,K01952
g8982.t1,K21249
g8984.t1,K01726
g8988.t1,K07942
g8991.t1,K02257
g8994.t1,K11885
g8998.t1,K20161
g9007.t1,K04077
g9010.t1,K17680
g9012.t1,K04629
g9014.t1,K11137
g9015.t1,K15075
g9020.t1,K03350
g9021.t1,K18710
g9023.t1,K11431
g9026.t1,K03010
g9026.t3,K03010
g9027.t1,K15451
g9028.t1,K14376
g9029.t1,K04727
g9032.t1,K02866
g9033.t1,K04078
g9034.t1,K11097
g9036.t1,K01868
g9042.t1,K22382
g9046.t1,K19730
g9048.t1,K09564
g9049.t1,K23552
g9050.t1,K02870
g9051.t1,K08681
g9052.t1,K06215
g9057.t1,K00729
g9058.t1,K04711
g9062.t1,K17608
g9065.t1,K01756
g9069.t1,K05754
g9072.t1,K02918
g9073.t1,K10572
g9074.t1,K10398
g9075.t1,K15620
g9077.t1,K13174
g9081.t1,K16794
g9086.t1,K15434
g9087.t1,K03234
g9088.t1,K11262
g9088.t2,K11262
g9091.t1,K11094
g9096.t1,K12850
g9097.t1,K03021
g9099.t1,K21841
g9104.t1,K13133
g9105.t1,K10143
g9107.t1,K11168
g9111.t1,K08501
g9116.t1,K00726
g9120.t1,K03131
g9121.t1,K11978
g9124.t1,K01641
g9125.t1,K12627
g9131.t1,K06316
g9132.t1,K01495
g9135.t1,K12835
g9137.t1,K19801
g9138.t1,K01835
g9144.t1,K10768
g9153.t1,K00274
g9156.t1,K03538
g9157.t1,K14314
g9158.t1,K14292
g9159.t1,K25186
g9160.t1,K14844
g9163.t1,K14797
g9164.t1,K18464
g9172.t1,K27045
g9174.t1,K03667
g9175.t1,K05838
g9176.t1,K11799
g9177.t1,K25162
g9179.t1,K03595
g9183.t1,K03033
g9184.t1,K03265
g9185.t1,K09527
g9186.t1,K25863
g9190.t1,K21804
g9196.t1,K11538
g9200.t1,K14829
g9206.t1,K00286
g9207.t2,K00565
g9208.t1,K05841
g9214.t1,K16536
g9216.t1,K10356
g9220.t1,K26608
g9220.t2,K26608
g9221.t1,K16185
g9222.t1,K13106
g9226.t1,K01580
g9228.t1,K19998
g9229.t1,K01720
g9233.t1,K04563
g9235.t1,K18081
g9238.t1,K00232
g9240.t1,K08286
g9242.t1,K08869
g9244.t1,K06210
g9250.t1,K17732
g9251.t1,K17261
g9259.t1,K18467
g9264.t1,K14405
g9265.t1,K02888
g9266.t1,K00507
g9269.t1,K01074
g9269.t2,K01074
g9272.t1,K20168
g9275.t1,K20456
g9276.t1,K11492
g9282.t1,K13989
g9283.t1,K02836
g9288.t1,K10950
g9291.t1,K20093
g9291.t2,K20093
g9298.t1,K01772
g9299.t1,K00228
g9300.t1,K12562
g9302.t1,K05284
g9306.t1,K18183
g9308.t1,K00559
g9309.t1,K01855
g9316.t1,K03942
g9317.t1,K14326
g9319.t1,K15275
g9322.t1,K01489
g9323.t1,K03239
g9324.t1,K01918
g9325.t1,K16575
g9326.t1,K01873
g9327.t1,K07752
g9331.t1,K05692
g9336.t1,K18160
g9339.t1,K05767
g9340.t1,K21027
g9342.t1,K02906
g9343.t1,K00601
g9347.t1,K22804
g9353.t1,K03063
g9354.t1,K15377
g9354.t2,K15377
g9356.t1,K05692
g9359.t1,K10583
g9361.t1,K02993
g9364.t1,K19367
g9369.t1,K01942
g9370.t1,K12165
g9375.t1,K03695
g9378.t1,K08506
g9379.t1,K17491
g9384.t1,K10842
g9384.t2,K10842
g9385.t1,K00649
g9386.t1,K00140
g9387.t1,K25084
g9391.t1,K19995
g9398.t1,K08240
g9399.t1,K24260
g9405.t1,K08900
g9407.t1,K14527
g9409.t1,K13293
g9411.t1,K10356
g9419.t1,K17362
g9423.t1,K24732
g9424.t1,K03495
g9426.t1,K11251
g9427.t1,K06694
g9431.t1,K11251
g9432.t1,K00987
g9433.t1,K28023
g9438.t1,K12600
g9438.t2,K12600
g9446.t1,K00857
g9447.t1,K07937
g9448.t1,K01285
g9449.t1,K15305
g9450.t1,K14774
g9452.t1,K10356
g9453.t1,K12393
g9458.t1,K11422
g9464.t1,K10732
g9470.t1,K01410
g9470.t2,K01410
g9471.t1,K15102
g9472.t1,K01915
g9487.t1,K06944
g9490.t1,K18763
g9490.t2,K18763
g9491.t1,K01899
g9494.t1,K15152
g9495.t1,K22756
g9501.t1,K02258
g9502.t1,K08486
g9504.t1,K05768
g9510.t1,K12176
g9512.t1,K01307
g9513.t1,K02156
g9516.t1,K17267
g9531.t1,K14843
g9532.t1,K02503
g9534.t1,K02503
g9542.t1,K25592
g9543.t1,K01778
g9545.t1,K08770
g9547.t1,K12235
g9548.t1,K17979
g9550.t1,K12667
g9552.t1,K05607
g9553.t1,K01537
g9554.t1,K18167
g9555.t1,K17560
g9556.t1,K10357
g9557.t1,K18620
g9561.t1,K01886
g9562.t1,K12626
g9563.t1,K12816
g9570.t1,K05692
g9572.t1,K10355
g9574.t1,K10355
g9575.t1,K05692
g9576.t1,K05692
g9578.t1,K07466
g9580.t1,K05291
g9581.t1,K20292
g9586.t1,K20472
g9587.t1,K18660
g9590.t1,K13093
g9592.t1,K05692
g9594.t1,K08596
g9596.t1,K02183
g9601.t1,K11368
g9604.t1,K15216
g9607.t1,K24971
g9611.t1,K00914
g9616.t1,K11869
g9623.t1,K27165
g9629.t1,K00551
g9633.t1,K05681
g9634.t1,K05681
g9636.t1,K24083
g9638.t1,K01245
g9650.t1,K21421
g9651.t1,K11129
g9651.t2,K11129
g9656.t2,K22736
g9658.t1,K13124
g9660.t1,K22736
g9663.t1,K11827
g9666.t1,K24426
g9672.t1,K05692
g9681.t1,K26154
g9696.t1,K18086
g9703.t1,K07910
g9704.t1,K24965
g9705.t1,K05743
g9713.t1,K05692
g9715.t1,K13338
g9730.t1,K11411
g9735.t1,K08518
g9739.t1,K27888
g9743.t1,K12619
g9746.t1,K08339
g9748.t1,K00963
g9749.t1,K00830
g9754.t1,K13101
g9755.t1,K15202
g9760.t1,K25291
g9761.t1,K14837
g9762.t1,K19513
g9763.t1,K02997
g9767.t1,K01179
g9773.t1,K00232
g9781.t1,K03676
g9784.t2,K00072
g9786.t1,K17822
g9788.t1,K14816
g9789.t1,K14842
g9792.t1,K00972
g9794.t1,K01823
g9794.t2,K01823
g9795.t1,K00943
g9795.t2,K00943
g9807.t1,K02183
g9812.t1,K18696
g9815.t1,K12191
g9816.t1,K01578
g9816.t2,K01578
g9818.t1,K02891
g9821.t1,K07739
g9827.t2,K11173
g9831.t1,K11788
g9834.t1,K17080
g9839.t1,K02962
g9843.t1,K13303
g9844.t1,K00469
g9852.t1,K10587
g9853.t1,K14792
g9855.t1,K17086
g9855.t2,K17086
g9864.t1,K03885
g9869.t1,K00025
g9870.t1,K15151
g9872.t1,K12479
g9872.t2,K12479
g9874.t1,K12309
g9875.t1,K21848
g9876.t1,K13347
g9877.t1,K09489
g9880.t1,K14015
g9881.t1,K00968
g9885.t1,K26731
g9888.t1,K21842
g9890.t1,K14457
g9898.t1,K08513
g9899.t1,K17616
g9901.t1,K00799
g9911.t1,K10879
g9915.t1,K04382
g9917.t1,K13208
g9920.t1,K02894
g9922.t1,K22066
g9924.t1,K03122
g9926.t1,K09272
g9927.t1,K20756
g9927.t2,K20756
g9928.t1,K18442
g9928.t2,K18442
g9930.t1,K07441
g9933.t1,K04565
g9938.t1,K02156
g9943.t1,K18663
g9944.t1,K27947
g9947.t1,K01938
g9949.t1,K24265
g9951.t1,K16055
g9952.t2,K07897
g9956.t1,K17525
g9956.t2,K17525
g9961.t1,K11842
g9974.t1,K17478
g9981.t1,K08341
g9985.t1,K27966
g9986.t1,K01262
g9990.t2,K24195
g9996.t1,K12872
g9999.t1,K06174
g10003.t1,K21797
g10006.t1,K07249
g10007.t1,K00128
g10008.t1,K00128
g10013.t1,K06689
g10017.t1,K21971
g10018.t1,K14841
g10028.t1,K01158
g10033.t1,K15115
g10034.t1,K05956
g10054.t1,K00784
g10056.t1,K10581
g10056.t2,K10581
g10057.t1,K13347
g10063.t1,K03241
g10064.t1,K08240
g10076.t1,K01001
g10077.t1,K13126
g10079.t1,K22069
g10093.t1,K03885
g10096.t1,K10428
g10097.t1,K03680
g10102.t1,K18443
g10107.t1,K13528
g10108.t1,K07976
g10112.t1,K07976
g10112.t3,K07976
g10114.t1,K07976
g10117.t1,K07976
g10118.t1,K07023
g10120.t1,K17757
g10133.t1,K02437
g10135.t1,K06013
g10135.t2,K06013
g10136.t2,K12948
g10144.t1,K20642
g10160.t1,K03005
g10161.t1,K15109
g10163.t1,K22803
g10168.t1,K03522
g10169.t1,K03124
g10181.t1,K01373
g10184.t1,K00106
g10185.t1,K12668
g10192.t1,K03014
g10197.t1,K11498
g10199.t1,K06173
g10205.t1,K01412
g10208.t1,K14018
g10211.t1,K27922
g10214.t1,K25591
g10216.t1,K10392
g10219.t1,K12879
g10223.t1,K00958
g10224.t1,K04569
g10235.t1,K20398
g10236.t1,K12462
g10237.t1,K23905
g10237.t2,K23905
g10239.t1,K00923
g10239.t2,K00923
g10241.t1,K20182
g10242.t1,K27320
g10250.t1,K03950
g10252.t1,K06633
g10255.t1,K05941
g10258.t1,K14692
g10260.t1,K07305
g10260.t2,K07305
g10262.t1,K26404
g10267.t1,K12389
g10269.t1,K24816
g10270.t1,K17266
g10271.t1,K00688
g10272.t1,K14312
g10275.t1,K01373
g10276.t1,K03593
g10279.t1,K17878
g10281.t1,K03943
g10284.t1,K00789
g10286.t1,K12818
g10287.t1,K03294
g10290.t1,K13960
g10294.t1,K18726
g10296.t1,K01759
g10300.t1,K06682
g10301.t1,K03754
g10302.t1,K07560
g10305.t1,K15381
g10307.t1,K12244
g10308.t1,K00654
g10312.t1,K08240
g10314.t1,K00382
g10315.t1,K15156
g10315.t2,K15156
g10316.t1,K07936
g10317.t1,K01409
g10318.t1,K20222
g10320.t1,K00600
g10320.t2,K00600
g10322.t1,K07836
g10324.t1,K14290
g10327.t1,K03679
g10328.t1,K14684
g10329.t1,K03695
g10332.t1,K01164
g10332.t2,K01164
g10336.t1,K11600
g10337.t1,K21919
g10340.t1,K01094
g10346.t1,K01869
g10348.t1,K08856
g10349.t1,K04505
g10351.t1,K04615
g10352.t1,K09494
g10353.t1,K08516
g10354.t1,K05545
g10355.t1,K03020
g10358.t1,K01079
g10359.t1,K08098
g10359.t2,K08098
g10363.t1,K09499
g10364.t1,K08967
g10366.t1,K06640
g10368.t1,K16073
g10372.t1,K14297
g10378.t1,K15028
g10382.t1,K03108
g10384.t1,K10745
g10386.t2,K03537
g10387.t1,K11836
g10392.t1,K09580
g10393.t1,K11778
g10394.t1,K14544
g10395.t1,K06126
g10396.t1,K07874
g10397.t1,K05643
g10410.t1,K20773
g10411.t1,K21437
g10413.t1,K06911
g10418.t1,K20178
g10425.t1,K13207
g10426.t1,K05292
g10426.t2,K05292
g10437.t1,K10734
g10439.t1,K03013
g10440.t1,K12471
g10444.t1,K01204
g10445.t1,K02955
g10446.t1,K00791
g10452.t1,K20803
g10456.t1,K11434
g10471.t1,K14848
g10473.t1,K10746
g10479.t1,K14809
g10480.t1,K14570
g10496.t2,K12394
g10497.t1,K12162
g10501.t1,K19330
g10508.t1,K05658
g10509.t1,K12734
g10518.t1,K06636
g10520.t1,K21456
g10525.t1,K10808
g10529.t1,K11672
g10532.t1,K26151
g10533.t1,K26151
g10538.t1,K12670
g10546.t1,K12177
g10549.t1,K00777
g10550.t1,K12614
g10551.t1,K18163
g10557.t1,K11517
g10558.t1,K01011
g10560.t1,K03259
g10561.t1,K22611
g10562.t1,K18423
g10564.t1,K06633
g10565.t1,K24761
g10568.t1,K10761
g10569.t1,K11801
g10570.t1,K13907
g10574.t1,K02995
g10576.t1,K03955
g10577.t1,K10755
g10578.t1,K02873
g10588.t1,K15289
g10590.t1,K02154
g10594.t1,K11490
g10601.t1,K06963
g10602.t1,K08900
g10604.t1,K13289
g10607.t1,K00620
g10610.t1,K13511
g10611.t1,K02925
g10612.t1,K15437
g10613.t1,K08770
g10617.t1,K03347
g10618.t1,K01205
g10621.t1,K20367
g10632.t1,K11979
g10633.t1,K18041
g10634.t1,K07205
g10635.t1,K05765
g10637.t1,K07393
g10640.t1,K15084
g10643.t1,K00231
g10648.t1,K19589
g10652.t1,K14004
g10654.t1,K05727
g10656.t1,K20409
g10663.t1,K06676
g10666.t1,K00801
g10667.t1,K22557
g10682.t1,K00090
g10682.t2,K00090
g10686.t1,K18674
g10688.t1,K04392
g10689.t1,K18460
g10692.t1,K03844
g10694.t1,K02726
g10695.t1,K18270
g10696.t1,K10626
g10697.t1,K10901
g10698.t1,K03327
g10699.t1,K02180
g10701.t1,K15025
g10706.t1,K00889
g10707.t1,K20397
g10712.t1,K12493
g10717.t1,K02214
g10718.t1,K22470
g10728.t1,K14847
g10730.t1,K25730
g10737.t1,K12311
g10739.t1,K03125
g10740.t1,K03011
g10750.t1,K27906
g10752.t1,K08592
g10754.t1,K00129
g10755.t1,K11665
g10756.t1,K01599
g10757.t1,K10838
g10758.t1,K08815
g10759.t1,K07877
g10760.t1,K12150
g10763.t1,K08798
g10764.t1,K02136
g10766.t1,K04505
g10773.t1,K10597
g10773.t2,K10597
g10776.t1,K15141
g10777.t1,K00605
g10778.t1,K01392
g10780.t1,K01490
g10796.t1,K06699
g10797.t1,K12191
g10799.t1,K12261
g10800.t1,K09553
g10803.t1,K27706
g10804.t1,K24976
g10808.t1,K17257
g10809.t1,K17434
g10810.t1,K14411
g10811.t1,K20279
g10813.t1,K02900
g10816.t1,K23951
g10820.t1,K09650
g10821.t1,K12307
g10830.t1,K24887
g10831.t1,K00858
g10831.t2,K00858
g10833.t1,K05916
g10834.t1,K05916
g10836.t1,K17108
g10837.t1,K15444
g10842.t1,K01303
g10843.t1,K17361
g10844.t1,K03066
g10845.t1,K02934
g10846.t1,K01363
g10847.t1,K13118
g10848.t1,K14788
g10849.t1,K14786
g10850.t1,K03354
g10853.t1,K08269
g10864.t1,K20493
g10865.t1,K24943
g10869.t1,K06662
g10870.t1,K02003
g10881.t1,K08658
g10882.t1,K05662
g10887.t1,K10743
g10891.t2,K08266
g10892.t1,K00413
g10893.t1,K10704
g10895.t1,K00024
g10896.t1,K00019
g10899.t1,K15146
g10900.t1,K09008
g10904.t1,K03660
g10905.t1,K18586
g10907.t1,K03128
g10912.t1,K01930
g10921.t1,K00020
g10929.t1,K00527
g10935.t1,K00938
g10938.t1,K02178
g10939.t1,K07556
g10941.t1,K20305
g10942.t1,K05544
g10944.t1,K22564
g10945.t1,K20301
g10946.t1,K12586
g10949.t1,K12735
g10953.t1,K00939
g10958.t1,K12864
g10959.t1,K23334
g10961.t1,K20293
g10962.t1,K10866
g10963.t1,K13339
g10964.t1,K19219
g10966.t1,K13206
g10969.t1,K10609
g10971.t1,K10777
g10972.t1,K06685
g10975.t1,K05857
g10978.t1,K01613
g10980.t1,K10606
g10980.t2,K10606
g10986.t1,K18798
g10991.t1,K26731
g10992.t1,K05756
g10994.t1,K02209
g10997.t1,K14850
g10998.t1,K10260
g10999.t1,K09595
g11000.t1,K03127
g11001.t1,K01738
g11016.t1,K01074
g11018.t1,K04392
g11019.t1,K17808
g11020.t1,K26683
g11021.t1,K13344
g11022.t1,K09496
g11025.t1,K18461
g11028.t1,K08493
g11030.t1,K02996
g11032.t1,K22762
g11039.t1,K01057
g11043.t1,K05349
g11044.t1,K10416
g11045.t1,K03255
g11047.t1,K17867
g11048.t1,K11654
g11052.t1,K28206
g11054.t1,K01230
g11055.t1,K01110
g11059.t1,K00940
g11077.t1,K01870
g11081.t1,K12823
g11083.t1,K14808
g11085.t1,K12823
g11088.t1,K22900
g11090.t1,K14950
g11096.t1,K03250
g11103.t1,K12823
g11106.t1,K11127
g11107.t1,K07297
g11108.t1,K14209
g11109.t1,K25204
g11111.t1,K21853
g11111.t2,K21853
g11112.t1,K20472
g11113.t1,K20721
g11123.t1,K12179
g11132.t1,K07827
g11138.t1,K10779
g11138.t2,K10779
g11140.t1,K00799
g11141.t1,K02985
g11143.t1,K00161
g11145.t1,K26680
g11146.t1,K05011
g11149.t1,K03434
g11161.t1,K03249
g11164.t1,K26797
g11165.t1,K19054
g11168.t1,K15332
g11175.t1,K17973
g11177.t1,K03359
g11178.t1,K03144
g11179.t1,K04499
g11180.t1,K12666
g11182.t1,K24104
g11183.t1,K18468
g11185.t1,K02607
g11187.t1,K23679
g11187.t2,K23679
g11190.t1,K12350
g11192.t1,K05677
g11203.t1,K12164
g11203.t2,K12164
g11215.t1,K09250
g11216.t1,K04043
g11223.t1,K07511
g11227.t1,K22758
g11228.t1,K04354
g11231.t1,K08955
g11232.t1,K24935
g11233.t1,K01520
g11236.t1,K01404
g11238.t1,K13985
g11239.t1,K07048
g11242.t1,K22758
g11243.t1,K14793
g11244.t1,K24956
g11245.t1,K08775
g11247.t1,K15542
g11255.t1,K07827
g11256.t1,K05643
g11258.t1,K05658
g11267.t1,K22390
g11268.t1,K14548
g11274.t1,K10895
g11276.t1,K03938
g11280.t1,K20298
g11281.t1,K14012
g11283.t1,K02893
g11284.t1,K00974
g11285.t1,K08596
g11285.t2,K08596
g11288.t1,K06110
g11295.t1,K07975
g11300.t1,K02971
g11301.t1,K10756
g11302.t1,K10865
g11304.t1,K20347
g11305.t1,K00937
g11306.t1,K26498
g11307.t1,K13095
g11308.t1,K06685
g11309.t1,K15109
g11310.t1,K13126
g11311.t1,K03002
g11313.t1,K10733
g11318.t1,K14785
g11321.t1,K01494
g11323.t1,K00511
g11325.t1,K08516
g11327.t1,K12349
g11328.t1,K00804
g11329.t1,K12236
g11340.t1,K26544
g11341.t1,K24748
g11342.t1,K14617
g11345.t1,K12585
g11350.t1,K14834
g11359.t1,K12839
g11361.t1,K01551
g11364.t1,K15102
g11373.t1,K23813
g11377.t1,K03283
g11379.t1,K03283
g11381.t1,K14807
g11382.t1,K15446
g11387.t1,K18669
g11388.t1,K02737
g11389.t1,K03028
g11398.t1,K11835
g11399.t1,K20298
g11423.t1,K07297
g11424.t1,K00799
g11425.t1,K23612
g11426.t1,K12178
g11433.t1,K07025
g11437.t1,K00011
g11438.t1,K00030
g11439.t1,K15100
g11441.t1,K12826
g11459.t1,K11126
g11467.t1,K18932
g11469.t1,K28102
g11472.t1,K19985
g11480.t1,K00683
g11483.t1,K00380
g11484.t1,K19025
g11493.t1,K15731
g11493.t2,K15731
g11492.t1,K04554
g1.t1,K03881
g2.t1,K02262
g5.t1,K02274
g7.t1,K02256
g9.t1,K02132
g10.t1,K00412
g11.t1,K03880
g12.t1,K03878
g13.t1,K03884
g14.t1,K02128
g15.t1,K03936
g16.t1,K03935
g17.t1,K02126
g18.t1,K02950
g23.t1,K03934
