gene,KO_ID
g7144.t1,K14402
g7146.t1,K01872
g7148.t1,K11127
g7149.t1,K00671
g7150.t1,K13177
g7151.t1,K26498
g7152.t1,K24940
g7152.t2,K01128
g7155.t1,K22825
g7155.t2,K22825
g7156.t1,K14826
g7157.t1,K21421
g7159.t1,K05681
g7159.t2,K05681
g7161.t2,K01179
g7162.t1,K17903
g7167.t1,K02996
g7168.t1,K04392
g7181.t1,K14652
g7185.t1,K21919
g7196.t1,K04708
g7198.t1,K12562
g7200.t1,K11848
g7206.t1,K23791
g7207.t1,K18586
g7209.t4,K02183
g7221.t1,K13719
g6956.t1,K09578
g6963.t1,K02375
g6965.t1,K18752
g6968.t1,K02183
g6971.t1,K05542
g6974.t1,K03237
g6975.t1,K02726
g6933.t1,K03231
g6913.t1,K03164
g6783.t1,K00737
g6783.t2,K00737
g6784.t1,K03099
g6785.t1,K11968
g6787.t1,K17433
g6787.t2,K17433
g6788.t1,K09529
g6793.t1,K10737
g6802.t1,K17623
g6802.t2,K17623
g6803.t1,K08489
g6805.t1,K14416
g6806.t1,K19998
g6812.t1,K10203
g6815.t1,K09522
g6817.t1,K09522
g6819.t1,K00922
g6822.t1,K10949
g6827.t1,K10773
g6827.t2,K10773
g6829.t1,K15078
g6830.t1,K23802
g6830.t2,K23802
g6832.t1,K20305
g6832.t2,K20305
g6834.t1,K28206
g6835.t1,K00232
g6836.t1,K03963
g6837.t1,K21804
g6837.t2,K21804
g6839.t1,K16302
g6842.t1,K11672
g6844.t1,K12855
g6845.t1,K08841
g6845.t2,K08841
g6845.t3,K08841
g6845.t4,K08841
g6846.t1,K19932
g6847.t1,K02540
g6851.t1,K08490
g6853.t1,K01052
g6853.t2,K01052
g6887.t1,K11154
g6890.t1,K22390
g6896.t1,K03126
g6897.t1,K13411
g6900.t1,K17081
g6902.t1,K18470
g6902.t2,K18470
g6905.t1,K10808
g6781.t1,K03355
g6777.t1,K14454
g6772.t1,K23424
g6711.t1,K15255
g6713.t1,K05349
g6713.t2,K05349
g6716.t1,K05349
g6717.t1,K05349
g6718.t1,K03539
g6721.t1,K01490
g6722.t1,K12864
g6728.t1,K10420
g6731.t1,K01889
g6736.t3,K09584
g6738.t1,K11168
g6738.t2,K11168
g6744.t1,K27888
g6750.t1,K13251
g6751.t1,K20347
g6756.t1,K00875
g6756.t2,K00875
g6757.t1,K06874
g6761.t1,K17506
g6763.t2,K06201
g6705.t1,K19882
g6705.t2,K19882
g6707.t1,K22941
g6707.t2,K22941
g6702.t1,K00088
g5992.t1,K03648
g5995.t1,K04802
g5999.t1,K13998
g6005.t1,K18460
g6005.t2,K18460
g6006.t1,K13165
g6007.t1,K01192
g6009.t1,K07050
g6011.t1,K10260
g6015.t1,K11290
g6021.t1,K19366
g6021.t2,K19366
g6022.t1,K21735
g6023.t1,K11840
g6023.t2,K11840
g6028.t2,K22855
g6031.t1,K09647
g6031.t2,K09647
g6038.t1,K11668
g6039.t1,K18162
g6044.t1,K08779
g6048.t1,K01110
g6050.t1,K04392
g6051.t1,K02732
g6051.t2,K02732
g6054.t1,K20216
g6055.t1,K14440
g6061.t1,K12311
g6064.t1,K07034
g6064.t2,K07034
g6067.t1,K11805
g6068.t1,K07750
g6073.t1,K08175
g6075.t1,K13127
g6076.t1,K17686
g6080.t1,K14795
g6090.t1,K11274
g6097.t1,K20689
g6097.t2,K20689
g6097.t3,K20689
g6099.t1,K07034
g6099.t2,K07034
g6100.t1,K18328
g6114.t1,K23334
g6115.t1,K08818
g6116.t1,K10260
g6122.t1,K03094
g6124.t1,K15296
g6125.t1,K01648
g6126.t1,K10844
g6126.t2,K10844
g6127.t1,K00228
g6128.t1,K02877
g6130.t1,K17255
g6131.t1,K15110
g6132.t1,K01858
g6133.t2,K23490
g6135.t1,K09487
g6136.t1,K04043
g6137.t1,K02876
g6144.t1,K20167
g6149.t1,K18624
g6149.t2,K18624
g6150.t1,K18932
g6151.t1,K02873
g6157.t1,K01464
g6159.t1,K14213
g6166.t1,K09499
g6173.t1,K17973
g6175.t1,K01595
g6184.t1,K13124
g6191.t1,K20028
g6192.t1,K20161
g6199.t1,K23564
g6205.t1,K01674
g6212.t1,K20632
g6215.t1,K26544
g6215.t2,K26544
g6216.t1,K20029
g6218.t1,K00799
g6224.t1,K01847
g6228.t1,K18208
g6228.t2,K18208
g6234.t1,K13095
g6235.t1,K00820
g6235.t2,K00820
g6237.t1,K07943
g6238.t1,K06276
g6239.t1,K19619
g6240.t1,K01273
g6244.t1,K00108
g6253.t1,K08770
g6254.t2,K03099
g6258.t1,K08150
g6264.t1,K22390
g6264.t2,K22390
g6266.t1,K17778
g6273.t1,K06944
g6274.t1,K10085
g6276.t1,K12412
g6280.t1,K11869
g6286.t2,K09579
g6291.t1,K07407
g6293.t1,K13507
g6296.t1,K04728
g6296.t2,K04728
g6303.t1,K10268
g6309.t1,K11097
g6310.t1,K02866
g6311.t1,K14552
g6312.t1,K13273
g6316.t1,K11662
g6318.t1,K07207
g6318.t2,K07207
g6320.t1,K07759
g6321.t1,K19867
g6322.t1,K01705
g6323.t1,K02868
g6326.t1,K12590
g6332.t1,K15502
g6333.t1,K02976
g6335.t1,K20360
g6335.t2,K20360
g6336.t1,K08286
g6337.t1,K14154
g6337.t2,K00788
g6339.t1,K08776
g6342.t1,K20403
g6345.t1,K00851
g6346.t1,K13800
g6347.t1,K00254
g6348.t1,K03231
g6350.t1,K10839
g6351.t1,K09866
g6355.t1,K25769
g6359.t1,K17266
g6360.t1,K18740
g6367.t1,K17883
g6368.t2,K02927
g6371.t1,K13130
g6374.t1,K14213
g6374.t2,K14213
g6376.t1,K09651
g6377.t1,K23327
g6378.t1,K14016
g6378.t2,K14016
g6381.t1,K18081
g6384.t1,K17615
g6387.t1,K23567
g6387.t2,K23567
g6388.t1,K11663
g6388.t2,K11663
g6394.t1,K07942
g6398.t1,K27045
g6400.t1,K04459
g6402.t1,K13985
g6403.t1,K22503
g6406.t2,K00993
g6409.t1,K02320
g6409.t2,K02320
g6417.t1,K13915
g6417.t2,K13915
g6425.t1,K14805
g6426.t1,K08597
g6429.t1,K11887
g6431.t1,K12849
g6432.t1,K20310
g6444.t1,K00021
g6444.t2,K00021
g6455.t1,K01179
g6462.t2,K13510
g6465.t1,K10415
g6467.t1,K01047
g6468.t1,K12828
g6470.t1,K02908
g6470.t2,K02908
g6472.t1,K14961
g6472.t2,K14961
g6477.t1,K08844
g6477.t2,K08844
g6477.t3,K08844
g6481.t1,K00548
g6482.t1,K22381
g6482.t2,K22381
g6491.t1,K28212
g6491.t2,K28212
g6492.t1,K12405
g6493.t1,K10740
g6494.t1,K08066
g6497.t1,K15117
g6499.t1,K01426
g6500.t1,K12194
g6501.t1,K17278
g6502.t1,K00143
g6508.t2,K03514
g6511.t1,K20028
g6521.t1,K10866
g6522.t1,K13176
g6523.t1,K04711
g6524.t1,K06963
g6525.t1,K25079
g6529.t1,K25815
g6531.t1,K01115
g6534.t1,K03953
g6535.t1,K11824
g6539.t1,K07206
g6543.t1,K18930
g6543.t2,K18930
g6546.t1,K10865
g6548.t1,K25948
g6549.t1,K05956
g6550.t1,K27976
g6553.t1,K02219
g6557.t1,K03872
g6560.t1,K20372
g6563.t1,K07562
g6563.t2,K07562
g6567.t1,K09312
g6570.t1,K17600
g6572.t1,K05955
g6574.t1,K03937
g6577.t1,K09495
g6586.t1,K07861
g6587.t1,K25931
g6590.t1,K09602
g6592.t1,K18178
g6594.t1,K11412
g6595.t1,K00826
g6599.t1,K27804
g6602.t1,K07238
g6607.t1,K00102
g6609.t1,K26273
g6609.t2,K26273
g6610.t1,K11450
g6610.t2,K11450
g6613.t1,K10573
g6614.t1,K06580
g6622.t1,K05605
g6625.t1,K03676
g6625.t2,K03676
g6635.t1,K01536
g6641.t1,K02957
g6641.t2,K02957
g6646.t1,K00922
g6647.t1,K12412
g6651.t1,K14972
g6653.t1,K13239
g6655.t1,K11269
g6659.t1,K10047
g6661.t1,K06619
g6663.t1,K15075
g6664.t1,K23905
g6667.t1,K14558
g6669.t1,K05758
g6675.t1,K07513
g6679.t1,K12492
g6681.t1,K01881
g6682.t1,K05759
g6683.t1,K12399
g6684.t1,K10359
g6698.t1,K01365
g5953.t1,K17800
g5955.t1,K01885
g5959.t1,K06911
g5963.t1,K00170
g5970.t1,K14684
g5973.t1,K01425
g5973.t2,K01425
g5976.t1,K04512
g5979.t1,K03231
g5980.t1,K11548
g5981.t1,K18046
g5981.t2,K18046
g5983.t1,K12197
g5984.t1,K08776
g5880.t1,K01522
g5881.t1,K00797
g5886.t1,K20644
g5886.t2,K20644
g5887.t1,K08736
g5890.t1,K03018
g5893.t1,K07200
g5896.t1,K01772
g5897.t1,K05863
g5899.t1,K01772
g5901.t1,K03032
g5902.t1,K10573
g5903.t1,K04077
g5905.t1,K23151
g5906.t1,K10203
g5906.t2,K10203
g5908.t1,K07513
g5917.t1,K10301
g5874.t1,K28206
g5876.t1,K03963
g5791.t1,K05841
g5795.t1,K00726
g5795.t2,K00726
g5796.t1,K01158
g5797.t1,K01158
g5798.t1,K01158
g5802.t1,K10567
g5803.t1,K12621
g5804.t1,K15538
g5807.t1,K14845
g5809.t1,K27588
g5816.t1,K02183
g5817.t1,K01835
g5820.t1,K08679
g5824.t1,K03294
g5825.t1,K07127
g5826.t1,K07936
g5829.t1,K07936
g5830.t2,K14397
g5836.t2,K15121
g5842.t1,K14403
g5848.t1,K05770
g5853.t1,K01897
g5853.t2,K01897
g5861.t1,K10364
g5868.t1,K07759
g5868.t2,K07759
g5869.t1,K07759
g5694.t1,K08336
g5698.t1,K04392
g5698.t2,K04392
g5702.t1,K00815
g5705.t1,K22138
g5707.t1,K22139
g5710.t1,K12316
g5711.t3,K15542
g5712.t1,K19025
g5712.t2,K19025
g5714.t1,K13139
g5716.t1,K03094
g5721.t1,K24510
g5721.t2,K24510
g5731.t1,K22900
g5731.t2,K22900
g5732.t1,K07937
g5732.t2,K07937
g5735.t1,K00728
g5735.t2,K00728
g5741.t1,K18802
g5744.t1,K15380
g5746.t1,K03434
g5749.t1,K04392
g5749.t2,K04392
g5750.t1,K01285
g5750.t2,K01285
g5753.t1,K02912
g5754.t1,K12825
g5756.t1,K22985
g5762.t1,K19525
g5764.t1,K22555
g5766.t1,K00958
g5771.t1,K09571
g5774.t1,K15443
g5775.t1,K24956
g5775.t2,K24956
g5779.t1,K00036
g5782.t1,K07897
g5784.t1,K23286
g5784.t2,K23286
g5786.t1,K01468
g5788.t1,K00901
g5686.t1,K11314
g5688.t1,K02375
g5688.t2,K02375
g5508.t1,K01179
g5512.t1,K14137
g5513.t1,K17583
g5522.t1,K03122
g5525.t1,K00901
g5526.t1,K23289
g5529.t1,K13250
g5533.t1,K01626
g5534.t1,K01115
g5538.t1,K03358
g5539.t1,K01412
g5543.t1,K22684
g5543.t2,K22684
g5544.t1,K01639
g5547.t1,K01279
g5547.t2,K01279
g5548.t1,K01177
g5557.t1,K11127
g5561.t1,K11153
g5568.t1,K12584
g5570.t1,K20642
g5573.t1,K24104
g5574.t1,K18081
g5575.t1,K22909
g5576.t1,K02920
g5581.t1,K03372
g5585.t1,K15201
g5589.t1,K05684
g5590.t1,K00323
g5592.t1,K10696
g5595.t1,K10903
g5595.t2,K10903
g5599.t1,K00889
g5608.t1,K08737
g5611.t1,K00801
g5619.t1,K06911
g5623.t1,K02150
g5627.t1,K15285
g5628.t1,K07342
g5629.t1,K13153
g5630.t1,K23330
g5632.t1,K11339
g5634.t1,K06972
g5634.t2,K06972
g5635.t1,K04799
g5637.t1,K01195
g5639.t1,K01195
g5641.t1,K11876
g5642.t1,K21806
g5646.t1,K08794
g5647.t1,K03125
g5651.t1,K07923
g5654.t1,K09500
g5655.t1,K03020
g5657.t1,K12491
g5659.t1,K12852
g5661.t1,K20133
g5668.t1,K08869
g5671.t1,K20168
g5671.t2,K20168
g5672.t1,K15456
g5673.t1,K17619
g5673.t2,K17619
g5674.t1,K14298
g5497.t1,K15104
g5505.t1,K01657
g5475.t1,K03781
g5475.t2,K03781
g5478.t1,K24854
g5483.t1,K20823
g5484.t1,K01904
g5485.t1,K19511
g5485.t2,K19511
g5489.t1,K19511
g5466.t1,K11252
g5462.t2,K00452
g5463.t1,K18740
g5452.t1,K01958
g5454.t1,K10260
g5433.t1,K11795
g5445.t1,K20989
g5446.t1,K08716
g5446.t2,K08716
g5448.t1,K17705
g5449.t1,K14802
g5449.t2,K14802
g5413.t1,K01897
g5416.t1,K03120
g5418.t1,K22909
g5419.t1,K17419
g5422.t1,K01125
g5423.t1,K10260
g5424.t1,K20045
g5424.t2,K20045
g5403.t1,K13337
g5405.t1,K15498
g5408.t1,K20689
g5408.t2,K20689
g5402.t1,K22755
g5391.t1,K01259
g5397.t1,K00658
g5397.t2,K00658
g5398.t1,K09489
g5377.t1,K05349
g5377.t2,K05349
g5379.t1,K22746
g5385.t1,K02865
g5386.t1,K15156
g5386.t2,K15156
g5239.t1,K17656
g5240.t1,K07375
g5250.t1,K12403
g5251.t1,K03509
g5253.t1,K12412
g5258.t1,K10743
g5262.t1,K20161
g5264.t1,K00826
g5276.t1,K13985
g5278.t1,K14963
g5286.t1,K07748
g5286.t2,K07748
g5288.t1,K03123
g5293.t1,K20471
g5294.t1,K11366
g5296.t1,K05750
g5301.t1,K05765
g5304.t1,K01539
g5305.t1,K04424
g5306.t1,K00899
g5308.t1,K02894
g5313.t1,K16369
g5314.t1,K11547
g5315.t1,K17700
g5315.t2,K17700
g5316.t1,K03135
g5320.t1,K12166
g5324.t2,K04392
g5325.t1,K02896
g5326.t1,K23297
g5328.t1,K13096
g5328.t2,K13096
g5338.t1,K12598
g5338.t2,K12598
g5342.t1,K07374
g5343.t1,K01519
g5344.t1,K18462
g5350.t1,K14852
g5352.t1,K26006
g5360.t1,K00777
g5360.t2,K00777
g5222.t1,K01049
g5224.t1,K14284
g5227.t1,K15289
g5228.t1,K04739
g5231.t1,K18953
g5212.t1,K03256
g5216.t1,K16576
g5101.t1,K17800
g5109.t1,K25769
g5110.t1,K00357
g5111.t1,K00845
g5121.t1,K08020
g5121.t2,K03099
g5123.t1,K13987
g5125.t1,K08330
g5131.t1,K14018
g5132.t1,K02739
g5135.t1,K00993
g5137.t1,K15424
g5143.t1,K00889
g5144.t1,K08515
g5146.t1,K08656
g5147.t1,K21853
g5148.t1,K22075
g5151.t1,K03264
g5153.t1,K11801
g5159.t1,K03265
g5162.t1,K14560
g5166.t1,K03514
g5167.t1,K06111
g5168.t1,K14301
g5168.t2,K14301
g5169.t1,K03099
g5169.t2,K03099
g5170.t1,K17686
g5173.t1,K14165
g5174.t1,K11841
g5175.t1,K15028
g5178.t1,K08838
g5182.t1,K07952
g5185.t1,K07466
g5186.t1,K12175
g5186.t2,K12175
g5187.t1,K13144
g5187.t2,K13144
g5191.t1,K14802
g5199.t1,K14009
g5200.t1,K14572
g5093.t1,K02865
g5083.t1,K14684
g5087.t1,K12190
g5089.t1,K13175
g4976.t1,K22390
g4996.t1,K00059
g4997.t1,K00963
g4998.t1,K20222
g5000.t1,K10638
g5001.t1,K14709
g5007.t1,K12845
g5008.t1,K20799
g5013.t1,K01110
g5013.t2,K01110
g5018.t1,K00413
g5018.t2,K00413
g5019.t1,K21917
g5020.t1,K17302
g5020.t2,K17302
g5029.t1,K18038
g5036.t1,K17700
g5037.t1,K18159
g5038.t1,K03232
g5042.t1,K14293
g5044.t1,K00294
g5045.t1,K14289
g5050.t1,K22557
g5050.t2,K22557
g5052.t1,K05665
g5054.t1,K14802
g5054.t2,K14802
g5061.t1,K12811
g5069.t1,K10357
g4945.t1,K15109
g4950.t1,K08735
g4954.t1,K00637
g4955.t1,K05906
g4956.t1,K17086
g4957.t1,K01052
g4959.t1,K03781
g4960.t1,K05544
g4937.t1,K13524
g4938.t1,K01279
g4943.t1,K07126
g4943.t3,K07126
g4932.t1,K23334
g4919.t1,K03845
g4920.t1,K03263
g4921.t1,K15979
g4924.t1,K13049
g4925.t1,K17428
g4836.t1,K00963
g4838.t1,K12319
g4839.t1,K12319
g4840.t1,K02606
g4840.t2,K02606
g4853.t1,K13066
g4856.t1,K13915
g4864.t1,K00326
g4865.t1,K00798
g4866.t2,K06689
g4871.t1,K00031
g4875.t1,K20526
g4879.t1,K15322
g4880.t1,K17776
g4882.t1,K01611
g4882.t2,K01611
g4883.t1,K26410
g4890.t1,K27909
g4895.t1,K12177
g4896.t1,K26544
g4901.t1,K20365
g4902.t1,K10873
g4902.t2,K10873
g4906.t1,K12593
g4910.t1,K07561
g4912.t1,K14797
g4913.t1,K00993
g4915.t1,K14311
g4770.t1,K00761
g4778.t1,K00761
g4784.t1,K08070
g4785.t1,K20182
g4789.t1,K00922
g4791.t1,K15109
g4795.t1,K09660
g4796.t1,K19022
g4798.t1,K14621
g4808.t1,K01897
g4810.t1,K10258
g4811.t1,K05285
g4811.t2,K05285
g4812.t1,K22767
g4765.t1,K12818
g4762.t1,K18953
g4763.t1,K21752
g4627.t1,K21777
g4634.t1,K23332
g4635.t1,K10742
g4641.t1,K00232
g4644.t1,K02865
g4645.t1,K10849
g4649.t1,K24029
g4650.t1,K01376
g4650.t2,K01376
g4652.t1,K03294
g4654.t1,K14674
g4654.t2,K14674
g4661.t1,K24915
g4663.t1,K22071
g4663.t2,K22071
g4666.t1,K08266
g4673.t1,K12394
g4677.t1,K11498
g4677.t2,K11498
g4682.t1,K12183
g4682.t2,K12183
g4684.t1,K14015
g4688.t1,K22377
g4693.t1,K13121
g4693.t2,K13121
g4700.t1,K00901
g4703.t1,K02932
g4704.t1,K01262
g4708.t1,K18723
g4716.t1,K17544
g4718.t1,K12581
g4719.t1,K10738
g4724.t1,K06927
g4725.t1,K03097
g4726.t1,K18826
g4726.t2,K18826
g4726.t3,K18826
g4737.t1,K12881
g4740.t1,K17301
g4743.t1,K23325
g4744.t1,K14165
g4750.t1,K16536
g4752.t1,K13120
g4520.t1,K00773
g4521.t1,K17824
g4523.t1,K16914
g4525.t1,K02370
g4526.t1,K02370
g4529.t1,K24611
g4532.t1,K20028
g4532.t2,K20028
g4539.t1,K23847
g4542.t1,K18726
g4547.t1,K00558
g4549.t1,K20242
g4550.t1,K01938
g4554.t1,K14324
g4557.t1,K01294
g4564.t1,K04706
g4565.t1,K28146
g4565.t2,K28146
g4567.t1,K03106
g4568.t1,K14085
g4571.t1,K28083
g4573.t1,K01027
g4573.t2,K01027
g4574.t1,K13993
g4575.t1,K17680
g4579.t1,K07765
g4583.t1,K08596
g4585.t1,K11166
g4588.t1,K23038
g4590.t1,K01049
g4600.t1,K01951
g4601.t1,K02893
g4602.t1,K17907
g4605.t1,K01673
g4610.t1,K27966
g4612.t1,K27920
g4614.t1,K15441
g4616.t1,K26094
g4616.t2,K26094
g4617.t1,K10768
g4620.t1,K03152
g4621.t1,K06063
g4621.t2,K21456
g4625.t1,K09272
g4506.t1,K15505
g4510.t1,K11798
g4510.t2,K01930
g4477.t1,K19589
g4480.t1,K16569
g4481.t1,K01823
g4482.t1,K08737
g4487.t1,K15455
g4488.t1,K20649
g4489.t1,K13348
g4491.t1,K03065
g4492.t1,K08176
g4468.t1,K01792
g4470.t1,K10703
g4472.t1,K01179
g4383.t1,K17266
g4384.t1,K00106
g4386.t1,K12451
g4388.t1,K14960
g4390.t1,K02183
g4391.t1,K19932
g4393.t1,K11713
g4393.t2,K11713
g4395.t1,K07583
g4405.t1,K23298
g4406.t1,K12393
g4407.t1,K00021
g4407.t2,K00021
g4414.t1,K01689
g4416.t1,K00006
g4417.t1,K06058
g4417.t2,K08870
g4419.t1,K13167
g4419.t2,K13167
g4422.t1,K08764
g4422.t2,K08764
g4424.t1,K14009
g4429.t1,K16066
g4431.t1,K14455
g4433.t1,K15363
g4433.t2,K15363
g4433.t3,K15363
g4434.t1,K21813
g4434.t2,K21813
g4437.t1,K01409
g4438.t1,K14640
g4439.t1,K15107
g4440.t1,K25210
g4442.t1,K20195
g4445.t1,K02329
g4446.t1,K22641
g4447.t1,K08515
g4462.t1,K08844
g4463.t1,K03538
g4464.t1,K10689
g4464.t2,K10689
g4368.t1,K13510
g4369.t1,K15292
g4371.t1,K15422
g4357.t1,K22557
g4009.t1,K12878
g4015.t1,K14445
g4019.t1,K18160
g4019.t2,K18160
g4022.t1,K05666
g4022.t2,K05666
g4036.t1,K03257
g4042.t1,K13238
g4045.t1,K03000
g4045.t2,K03000
g4054.t1,K26154
g4063.t3,K18080
g4065.t1,K05681
g4071.t1,K20526
g4072.t1,K07071
g4073.t1,K12189
g4079.t1,K18081
g4081.t2,K00760
g4084.t1,K08844
g4086.t1,K00635
g4087.t1,K00635
g4090.t1,K00837
g4093.t1,K00549
g4094.t1,K23026
g4095.t1,K08844
g4103.t1,K15710
g4107.t1,K01507
g4121.t1,K01802
g4122.t1,K12310
g4123.t1,K13108
g4124.t1,K08850
g4128.t1,K14165
g4131.t1,K19607
g4132.t1,K02427
g4133.t1,K11359
g4133.t2,K11359
g4136.t1,K23790
g4137.t1,K18764
g4141.t1,K14165
g4141.t2,K14165
g4143.t1,K04565
g4145.t1,K07836
g4146.t1,K15537
g4147.t1,K20121
g4150.t1,K13915
g4153.t1,K06691
g4154.t1,K15168
g4154.t2,K15168
g4162.t1,K11481
g4164.t1,K00451
g4166.t1,K07756
g4168.t1,K00876
g4169.t1,K16075
g4170.t1,K03260
g4173.t1,K11854
g4175.t1,K14831
g4178.t1,K00604
g4178.t2,K00604
g4183.t1,K06633
g4185.t1,K13110
g4186.t1,K09173
g4188.t1,K23790
g4189.t1,K11518
g4190.t1,K20131
g4190.t2,K20131
g4202.t1,K03564
g4203.t1,K12392
g4204.t1,K14408
g4206.t1,K10578
g4207.t1,K17780
g4208.t1,K18592
g4208.t2,K18592
g4211.t1,K17703
g4214.t1,K11163
g4216.t1,K00799
g4218.t1,K10597
g4220.t1,K20493
g4221.t1,K02927
g4222.t1,K12373
g4223.t1,K03671
g4223.t2,K03671
g4226.t1,K13288
g4227.t1,K03008
g4228.t1,K05309
g4228.t2,K05309
g4232.t1,K03254
g4233.t1,K15174
g4234.t1,K01049
g4236.t1,K00940
g4237.t1,K02939
g4238.t1,K03950
g4239.t1,K03190
g4241.t1,K08967
g4242.t1,K12874
g4246.t1,K22747
g4250.t1,K18327
g4250.t2,K18327
g4251.t2,K19054
g4255.t1,K25731
g4260.t1,K08018
g4260.t2,K08018
g4260.t3,K08018
g4270.t1,K06062
g4271.t1,K05740
g4272.t1,K00621
g4274.t1,K18464
g4276.t1,K17411
g4280.t1,K05692
g4282.t1,K21596
g4283.t1,K00650
g4284.t1,K01404
g4285.t1,K01104
g4289.t2,K03949
g4290.t1,K02984
g4290.t2,K02984
g4294.t1,K08660
g4295.t1,K12960
g4296.t1,K24826
g4298.t1,K00365
g4299.t1,K26159
g4300.t1,K03234
g4301.t1,K11826
g4302.t1,K07300
g4305.t1,K16609
g4306.t1,K08776
g4311.t1,K14549
g4311.t2,K14549
g4312.t1,K11236
g4317.t1,K08246
g4323.t1,K06173
g4325.t1,K00831
g4330.t1,K00025
g4332.t1,K16911
g4333.t1,K17969
g4334.t1,K03188
g4336.t1,K03189
g4337.t1,K01427
g4342.t1,K19373
g4347.t1,K15109
g4355.t1,K09667
g4007.t1,K05841
g4000.t1,K10881
g3959.t1,K12833
g3961.t1,K06674
g3967.t1,K01365
g3968.t1,K01365
g3974.t1,K00500
g3975.t1,K10877
g3978.t1,K07305
g3978.t2,K07305
g3982.t1,K02537
g3983.t1,K12898
g3984.t1,K02358
g3985.t1,K08798
g3985.t2,K08798
g3986.t1,K08838
g3986.t2,K08838
g3987.t1,K08341
g3988.t1,K21852
g3988.t2,K21852
g3940.t1,K07897
g3941.t1,K07897
g3942.t1,K12398
g3943.t1,K06174
g3944.t1,K02326
g3948.t1,K00799
g3950.t1,K02929
g3951.t1,K12472
g3955.t1,K22132
g3923.t1,K11504
g3924.t1,K06172
g3929.t1,K23338
g3930.t1,K03955
g3858.t1,K11804
g3858.t2,K11804
g3859.t1,K06928
g3860.t1,K22857
g3864.t1,K01488
g3865.t1,K10695
g3866.t1,K01054
g3867.t1,K03231
g3867.t2,K03231
g3869.t1,K03231
g3870.t1,K01488
g3871.t1,K03424
g3872.t1,K20045
g3882.t1,K24976
g3883.t1,K12176
g3884.t1,K01640
g3891.t1,K22282
g3894.t1,K12389
g3897.t1,K14401
g3900.t1,K18461
g3900.t2,K18461
g3903.t1,K14400
g3904.t1,K01679
g3907.t1,K20649
g3910.t1,K00006
g3911.t1,K01897
g3911.t2,K01897
g3911.t3,K01897
g3912.t1,K06630
g3913.t1,K12879
g3913.t2,K12879
g3914.t1,K25186
g3915.t1,K13987
g3918.t1,K13303
g3919.t1,K22766
g3919.t2,K22766
g3764.t1,K11594
g3766.t1,K15463
g3766.t2,K15463
g3768.t1,K02207
g3770.t1,K12663
g3772.t1,K01114
g3780.t1,K12832
g3785.t1,K00859
g3786.t1,K00565
g3791.t1,K01410
g3795.t1,K12486
g3796.t1,K03861
g3796.t2,K03861
g3797.t1,K01507
g3798.t1,K01507
g3805.t1,K19583
g3808.t1,K20360
g3809.t1,K14803
g3818.t1,K02210
g3819.t1,K11849
g3822.t1,K00939
g3822.t2,K00939
g3822.t3,K11377
g3823.t1,K15053
g3825.t1,K03857
g3825.t2,K03857
g3826.t1,K03142
g3829.t1,K14303
g3829.t2,K14303
g3831.t1,K16726
g3835.t3,K15323
g3837.t1,K17841
g3838.t1,K15745
g3844.t1,K12196
g3846.t1,K15084
g3847.t1,K11254
g3848.t1,K10646
g3848.t2,K10646
g3850.t1,K27804
g3850.t2,K27804
g3852.t1,K01883
g3854.t1,K17675
g3854.t2,K17675
g3856.t1,K21891
g3856.t2,K21891
g3743.t1,K21396
g3738.t1,K01965
g3741.t1,K19027
g3713.t1,K01365
g3720.t1,K18170
g3728.t1,K09008
g3730.t1,K04456
g3730.t2,K04456
g3674.t1,K18081
g3680.t1,K05692
g3681.t1,K03439
g3682.t1,K03127
g3683.t1,K11507
g3684.t1,K18081
g3686.t1,K04392
g3687.t1,K20093
g3691.t1,K01810
g3642.t1,K12614
g3644.t1,K12198
g3645.t1,K02936
g3649.t1,K00948
g3651.t1,K00889
g3652.t1,K02941
g3653.t1,K17616
g3657.t1,K20131
g3660.t1,K17550
g3662.t1,K14689
g3662.t2,K14689
g3662.t3,K14689
g3665.t1,K08501
g3667.t1,K14713
g3668.t1,K08790
g3627.t1,K11433
g3628.t1,K02684
g3630.t1,K14573
g3631.t1,K21919
g3631.t2,K21919
g3636.t1,K02541
g3636.t2,K02541
g3598.t1,K03257
g3600.t1,K03257
g3603.t1,K03231
g3614.t1,K20756
g3614.t2,K01279
g3618.t1,K03952
g3620.t1,K14191
g3621.t1,K00876
g3503.t1,K12795
g3504.t1,K20827
g3505.t1,K01596
g3506.t1,K12897
g3507.t1,K03844
g3508.t1,K13345
g3509.t1,K12870
g3510.t1,K02871
g3511.t1,K00033
g3512.t1,K14693
g3513.t1,K10357
g3519.t1,K08794
g3521.t1,K18039
g3522.t1,K17336
g3524.t1,K08857
g3525.t1,K15030
g3526.t1,K01758
g3527.t1,K03178
g3528.t1,K26502
g3530.t1,K12882
g3531.t1,K00207
g3532.t1,K02183
g3534.t1,K03946
g3534.t2,K03946
g3538.t1,K08711
g3539.t1,K22370
g3543.t1,K11648
g3544.t1,K12383
g3545.t1,K13348
g3545.t2,K13348
g3550.t1,K11973
g3551.t1,K10882
g3551.t2,K10882
g3555.t1,K03754
g3556.t1,K14325
g3557.t1,K00864
g3560.t1,K14325
g3564.t2,K08073
g3567.t1,K15102
g3575.t1,K23544
g3575.t2,K23544
g3580.t1,K23518
g3581.t1,K13131
g3583.t1,K09532
g3584.t1,K16449
