Orthogroup	vvermcdc19_braker	bc2001_braker
OG0003258	vverm_g5137.t2, vverm_g5137.t1	bc2001_g10521.t1
OG0003259	vverm_g7721.t1	bc2001_g14882.t1
OG0003260	vverm_g1639.t1	bc2001_g9825.t1
OG0003261	vverm_g9933.t1	bc2001_g8316.t2, bc2001_g8316.t1
OG0003262	vverm_g630.t1	bc2001_g16812.t1
OG0003263	vverm_g8690.t1	bc2001_g1107.t1
OG0003264	vverm_g3315.t1	bc2001_g17121.t1
OG0003265	vverm_g6002.t4	bc2001_g9672.t1
OG0003266	vverm_g4549.t1	bc2001_g6619.t1
OG0003267	vverm_g13350.t1	bc2001_g18502.t1
OG0003268	vverm_g14926.t1	bc2001_g5341.t1, bc2001_g5341.t2
OG0003270	vverm_g2640.t1	bc2001_g18256.t1
OG0003271	vverm_g12098.t1	bc2001_g8632.t1, bc2001_g8632.t2
OG0003273	vverm_g108.t1	bc2001_g14421.t1, bc2001_g14421.t2
OG0003274	vverm_g9727.t1	bc2001_g19612.t1
OG0003275	vverm_g261.t1	bc2001_g13665.t1
OG0003276	vverm_g1945.t1, vverm_g9610.t1	bc2001_g19142.t1
OG0003277	vverm_g10305.t1, vverm_g10305.t2	bc2001_g10189.t3
OG0003278	vverm_g12029.t1	bc2001_g8396.t1
OG0003279	vverm_g1290.t2, vverm_g1290.t1	bc2001_g12495.t1
OG0003280	vverm_g1735.t1, vverm_g12607.t1	bc2001_g409.t1
OG0003281	vverm_g12111.t2, vverm_g12111.t1	bc2001_g8722.t1
OG0003282	vverm_g3725.t1	bc2001_g9715.t1
OG0003283	vverm_g15703.t1, vverm_g15703.t2, vverm_g4618.t1	bc2001_g6825.t1
OG0003284	vverm_g2484.t1	bc2001_g5060.t1
OG0003285	vverm_g13127.t1, vverm_g12483.t1	bc2001_g10283.t1
OG0003286	vverm_g9780.t1	bc2001_g12981.t1
OG0003287	vverm_g10362.t1	bc2001_g10294.t1
OG0003288	vverm_g13859.t1	bc2001_g18740.t1
OG0003289	vverm_g3768.t1	bc2001_g4175.t2, bc2001_g4175.t1
OG0003290	vverm_g1721.t1, vverm_g1736.t1	bc2001_g407.t1
OG0003291	vverm_g4542.t1	bc2001_g7371.t1, bc2001_g7371.t2
OG0003293	vverm_g14885.t1	bc2001_g5368.t1
OG0003294	vverm_g5597.t1	bc2001_g18260.t1
OG0003295	vverm_g16795.t1	bc2001_g126.t1, bc2001_g126.t2
OG0003296	vverm_g5405.t1	bc2001_g15905.t1, bc2001_g12200.t1
OG0003297	vverm_g1955.t1, vverm_g1955.t2	bc2001_g19148.t1
OG0003298	vverm_g9505.t2, vverm_g9505.t1	bc2001_g4773.t1
OG0003299	vverm_g6027.t1	bc2001_g15882.t1, bc2001_g15883.t1
OG0003300	vverm_g16732.t1	bc2001_g17491.t3, bc2001_g17491.t2, bc2001_g17491.t1
OG0003301	vverm_g10832.t1	bc2001_g1343.t1
OG0003302	vverm_g3660.t1	bc2001_g9655.t1
OG0003303	vverm_g13250.t1	bc2001_g12670.t1, bc2001_g12630.t1
OG0003304	vverm_g4484.t1, vverm_g15774.t1	bc2001_g11629.t1
OG0003305	vverm_g14550.t1	bc2001_g6972.t1
OG0003306	vverm_g10814.t1	bc2001_g1348.t1
OG0003307	vverm_g12070.t1, vverm_g13787.t1	bc2001_g17834.t1
OG0003308	vverm_g8457.t1	bc2001_g10428.t1
OG0003309	vverm_g7177.t1	bc2001_g13315.t1
OG0003311	vverm_g13731.t1	bc2001_g17471.t2
OG0003312	vverm_g11055.t1	bc2001_g1842.t1, bc2001_g1842.t2
OG0003314	vverm_g6163.t1, vverm_g6158.t1	bc2001_g8324.t1
OG0003315	vverm_g5785.t1, vverm_g5785.t2	bc2001_g13249.t1, bc2001_g13248.t1
OG0003316	vverm_g2944.t1	bc2001_g18032.t2
OG0003317	vverm_g8635.t1	bc2001_g16599.t1
OG0003318	vverm_g12171.t2, vverm_g12171.t1	bc2001_g9457.t1
OG0003319	vverm_g3697.t1	bc2001_g9688.t1
OG0003320	vverm_g14816.t1	bc2001_g5435.t1
OG0003321	vverm_g16006.t1, vverm_g3759.t1	bc2001_g8494.t1
OG0003322	vverm_g2337.t1, vverm_g2337.t2	bc2001_g18248.t1
OG0003323	vverm_g2987.t1, vverm_g14966.t1	bc2001_g2122.t1
OG0003324	vverm_g10303.t1, vverm_g10303.t2	bc2001_g10197.t1
OG0003327	vverm_g2501.t1	bc2001_g18856.t2, bc2001_g18856.t1
OG0003329	vverm_g6652.t1	bc2001_g8987.t1, bc2001_g10998.t1
OG0003330	vverm_g14987.t1	bc2001_g5968.t1
OG0003331	vverm_g13956.t1	bc2001_g18595.t1
OG0003332	vverm_g16178.t1	bc2001_g16271.t1, bc2001_g16270.t1
OG0003333	vverm_g5264.t1	bc2001_g5135.t1
OG0003334	vverm_g6970.t1, vverm_g6970.t2	bc2001_g23.t1
OG0003335	vverm_g8132.t1	bc2001_g14879.t2, bc2001_g14879.t1
OG0003336	vverm_g1283.t1	bc2001_g12493.t1
OG0003337	vverm_g12689.t1	bc2001_g14066.t1
OG0003338	vverm_g11718.t1, vverm_g789.t1	bc2001_g145.t1
OG0003339	vverm_g4264.t1	bc2001_g2224.t1
OG0003340	vverm_g46.t1	bc2001_g6367.t1
OG0003341	vverm_g4309.t1	bc2001_g11232.t1
OG0003342	vverm_g4156.t1	bc2001_g19501.t1
OG0003343	vverm_g4150.t1	bc2001_g19538.t2, bc2001_g19538.t1
OG0003344	vverm_g9136.t1	bc2001_g14714.t1, bc2001_g14714.t2
OG0003347	vverm_g7767.t1	bc2001_g7887.t1
OG0003348	vverm_g12869.t1	bc2001_g6983.t1, bc2001_g6983.t2
OG0003349	vverm_g9372.t1	bc2001_g8723.t1, bc2001_g8723.t2
OG0003351	vverm_g9460.t1	bc2001_g11369.t1
OG0003352	vverm_g11350.t1, vverm_g3586.t1	bc2001_g13916.t1
OG0003353	vverm_g9811.t2, vverm_g9811.t1	bc2001_g76.t1
OG0003354	vverm_g9893.t2, vverm_g9893.t1	bc2001_g3857.t1
OG0003355	vverm_g736.t1	bc2001_g16700.t1
OG0003356	vverm_g1612.t1	bc2001_g5574.t1
OG0003357	vverm_g14596.t1	bc2001_g10862.t1
OG0003358	vverm_g2558.t1	bc2001_g18301.t1
OG0003359	vverm_g11002.t1	bc2001_g1869.t1
OG0003360	vverm_g4823.t1, vverm_g4823.t2, vverm_g12586.t1	bc2001_g4819.t1
OG0003361	vverm_g1364.t1	bc2001_g14308.t1, bc2001_g14308.t2
OG0003362	vverm_g8192.t1	bc2001_g5971.t1, bc2001_g5971.t2
OG0003363	vverm_g7681.t1	bc2001_g14947.t1
OG0003364	vverm_g10316.t3, vverm_g10316.t1	bc2001_g10207.t1
OG0003365	vverm_g15535.t1	bc2001_g7561.t1
OG0003366	vverm_g12898.t1	bc2001_g6975.t1, bc2001_g6975.t2
OG0003367	vverm_g4154.t1	bc2001_g19527.t1
OG0003368	vverm_g40.t1	bc2001_g7072.t1, bc2001_g7072.t3, bc2001_g7072.t2
OG0003369	vverm_g14159.t1, vverm_g14159.t2	bc2001_g9820.t1
OG0003370	vverm_g3356.t1	bc2001_g7764.t1
OG0003371	vverm_g9609.t1, vverm_g9609.t2	bc2001_g16909.t1
OG0003373	vverm_g143.t1	bc2001_g13111.t1
OG0003374	vverm_g3189.t1, vverm_g7984.t1	bc2001_g14817.t1
OG0003375	vverm_g15971.t1	bc2001_g16992.t1
OG0003376	vverm_g1204.t1	bc2001_g770.t1
OG0003377	vverm_g2387.t1, vverm_g1251.t1	bc2001_g17067.t1
OG0003379	vverm_g4213.t2, vverm_g4213.t1	bc2001_g9889.t1
OG0003380	vverm_g13367.t1	bc2001_g18440.t1
OG0003381	vverm_g16630.t1, vverm_g12709.t1	bc2001_g14102.t1
OG0003382	vverm_g13420.t1	bc2001_g18406.t1
OG0003383	vverm_g13378.t1	bc2001_g18434.t1
OG0003384	vverm_g13377.t1	bc2001_g18433.t1
OG0003385	vverm_g14221.t1, vverm_g5897.t1, vverm_g14042.t1	bc2001_g13288.t1
OG0003386	vverm_g3958.t1	bc2001_g6408.t1
OG0003387	vverm_g12681.t1	bc2001_g14075.t1, bc2001_g14075.t2
OG0003388	vverm_g11230.t1	bc2001_g18771.t2, bc2001_g18771.t1
OG0003389	vverm_g8202.t1	bc2001_g6985.t1
OG0003390	vverm_g12573.t1	bc2001_g5700.t1
OG0003391	vverm_g785.t1, vverm_g11722.t1	bc2001_g9508.t1
OG0003392	vverm_g3625.t1	bc2001_g9658.t1
OG0003393	vverm_g3143.t1	bc2001_g9522.t1
OG0003394	vverm_g12734.t1	bc2001_g14143.t1, bc2001_g14143.t2
OG0003395	vverm_g7707.t1	bc2001_g14904.t1
OG0003396	vverm_g11292.t1	bc2001_g2403.t1
OG0003397	vverm_g8658.t2, vverm_g8658.t1	bc2001_g16606.t1
OG0003398	vverm_g14801.t1, vverm_g14801.t2	bc2001_g5820.t1
OG0003399	vverm_g8547.t1	bc2001_g1134.t1, bc2001_g1134.t2
OG0003401	vverm_g657.t1	bc2001_g16732.t1
OG0003402	vverm_g3731.t1	bc2001_g9718.t1
OG0003403	vverm_g2259.t2, vverm_g2259.t1	bc2001_g7754.t1, bc2001_g7754.t2
OG0003404	vverm_g1213.t1	bc2001_g769.t1
OG0003405	vverm_g4157.t1	bc2001_g19504.t1
OG0003406	vverm_g2615.t1	bc2001_g18328.t1
OG0003407	vverm_g10609.t1	bc2001_g3815.t1, bc2001_g19684.t1
OG0003408	vverm_g11964.t1	bc2001_g10184.t1
OG0003409	vverm_g7988.t1	bc2001_g5586.t1
OG0003410	vverm_g2317.t1	bc2001_g9388.t1
OG0003411	vverm_g5750.t1	bc2001_g6250.t1
OG0003412	vverm_g647.t1	bc2001_g12407.t1, bc2001_g12407.t2
OG0003413	vverm_g1344.t1	bc2001_g14712.t1
OG0003414	vverm_g2836.t1, vverm_g14638.t1	bc2001_g15340.t1
OG0003415	vverm_g8522.t1	bc2001_g10384.t2
OG0003417	vverm_g2304.t1	bc2001_g9366.t1
OG0003419	vverm_g6556.t1	bc2001_g5174.t1
OG0003420	vverm_g11253.t1	bc2001_g2297.t1
OG0003421	vverm_g11184.t1	bc2001_g12810.t1
OG0003422	vverm_g15505.t1	bc2001_g3940.t2, bc2001_g3940.t1
OG0003423	vverm_g13693.t1	bc2001_g7982.t1
OG0003424	vverm_g11260.t1	bc2001_g2321.t1
OG0003425	vverm_g4436.t1	bc2001_g19709.t1
OG0003426	vverm_g5143.t1, vverm_g16286.t1	bc2001_g11394.t2, bc2001_g11394.t1
OG0003427	vverm_g2329.t1, vverm_g2328.t1	bc2001_g9421.t1
OG0003428	vverm_g2799.t1	bc2001_g5132.t1
OG0003429	vverm_g11257.t1, vverm_g11257.t2	bc2001_g2335.t1
OG0003430	vverm_g8709.t1	bc2001_g16587.t1
OG0003431	vverm_g11404.t1, vverm_g11404.t2	bc2001_g18311.t1
OG0003432	vverm_g4405.t1	bc2001_g6024.t1
OG0003433	vverm_g3242.t1, vverm_g3242.t2	bc2001_g17200.t1
OG0003434	vverm_g12899.t2, vverm_g12899.t1	bc2001_g7132.t1
OG0003435	vverm_g3302.t1, vverm_g3302.t2	bc2001_g17136.t1
OG0003436	vverm_g596.t1	bc2001_g16890.t1
OG0003437	vverm_g1673.t1	bc2001_g2978.t1
OG0003438	vverm_g4091.t1, vverm_g4091.t2	bc2001_g1710.t1
OG0003439	vverm_g3194.t1	bc2001_g14823.t1
OG0003440	vverm_g1954.t1	bc2001_g19149.t1, bc2001_g19149.t2
OG0003441	vverm_g15595.t1, vverm_g483.t1	bc2001_g11409.t1
OG0003442	vverm_g12460.t1	bc2001_g6523.t1
OG0003443	vverm_g3904.t1	bc2001_g10513.t1
OG0003444	vverm_g1742.t1, vverm_g1156.t1	bc2001_g9277.t1
OG0003445	vverm_g11885.t1, vverm_g8775.t1	bc2001_g16485.t1
OG0003446	vverm_g13985.t1	bc2001_g4347.t1, bc2001_g4347.t2
OG0003447	vverm_g2460.t2, vverm_g2460.t1	bc2001_g5116.t1
OG0003448	vverm_g15706.t1	bc2001_g3718.t1
OG0003449	vverm_g7355.t1	bc2001_g17529.t1
OG0003450	vverm_g3557.t1	bc2001_g12473.t1, bc2001_g12473.t2
OG0003451	vverm_g7354.t1, vverm_g7354.t2	bc2001_g17530.t2
OG0003452	vverm_g7941.t1, vverm_g11506.t1	bc2001_g17277.t1
OG0003453	vverm_g3689.t1	bc2001_g9682.t1
OG0003454	vverm_g15808.t1	bc2001_g12857.t1
OG0003455	vverm_g3278.t1	bc2001_g17168.t1
OG0003456	vverm_g9171.t1	bc2001_g12883.t2, bc2001_g12883.t1
OG0003457	vverm_g8310.t1	bc2001_g5470.t2, bc2001_g5470.t1
OG0003458	vverm_g8659.t1	bc2001_g16608.t1
OG0003459	vverm_g486.t1	bc2001_g11408.t3
OG0003460	vverm_g155.t1	bc2001_g5032.t1
OG0003461	vverm_g2453.t2	bc2001_g15440.t1
OG0003461	vverm_g2453.t1	bc2001_g15437.t1
OG0003462	vverm_g340.t1, vverm_g340.t2	bc2001_g13789.t2
OG0003463	vverm_g11064.t1	bc2001_g1834.t1
OG0003464	vverm_g12363.t1	bc2001_g3269.t1
OG0003465	vverm_g6811.t1	bc2001_g11510.t1
OG0003467	vverm_g13995.t1	bc2001_g11709.t1, bc2001_g11709.t2
OG0003469	vverm_g2555.t1	bc2001_g18240.t2, bc2001_g18240.t1
OG0003470	vverm_g12894.t1	bc2001_g6973.t2, bc2001_g6973.t1
OG0003471	vverm_g5246.t1	bc2001_g1165.t1
OG0003472	vverm_g12933.t1	bc2001_g7093.t1
OG0003473	vverm_g3846.t1, vverm_g3846.t2	bc2001_g10554.t1, bc2001_g10554.t2
OG0003474	vverm_g14901.t1	bc2001_g5459.t1
OG0003475	vverm_g10499.t1	bc2001_g18530.t1
OG0003476	vverm_g15014.t2, vverm_g15014.t1	bc2001_g5961.t2, bc2001_g5961.t1
OG0003477	vverm_g12173.t1	bc2001_g8443.t1, bc2001_g8443.t2
OG0003478	vverm_g7703.t1	bc2001_g11826.t1
OG0003479	vverm_g8774.t1	bc2001_g16467.t1
OG0003480	vverm_g8952.t1	bc2001_g4507.t1, bc2001_g4507.t2
OG0003481	vverm_g4579.t1, vverm_g10658.t1	bc2001_g11449.t1
OG0003482	vverm_g10274.t1	bc2001_g10138.t2, bc2001_g10138.t1
OG0003483	vverm_g10675.t2, vverm_g10675.t1	bc2001_g18053.t1
OG0003484	vverm_g5568.t1	bc2001_g8974.t1
OG0003485	vverm_g16233.t1	bc2001_g11347.t2, bc2001_g11347.t1
OG0003486	vverm_g5623.t1, vverm_g5623.t2	bc2001_g1727.t1
OG0003487	vverm_g4146.t1	bc2001_g19574.t1
OG0003488	vverm_g10050.t3, vverm_g10050.t1	bc2001_g12145.t1
OG0003489	vverm_g1502.t1, vverm_g1502.t2	bc2001_g13104.t1
OG0003490	vverm_g16314.t1	bc2001_g9016.t1
OG0003491	vverm_g3064.t1	bc2001_g11088.t1
OG0003492	vverm_g695.t1	bc2001_g16729.t1, bc2001_g16729.t2
OG0003493	vverm_g8505.t1	bc2001_g1264.t1
OG0003494	vverm_g10803.t1	bc2001_g13459.t2, bc2001_g13459.t1
OG0003495	vverm_g8303.t1, vverm_g12328.t1, vverm_g8226.t1	bc2001_g289.t1
OG0003496	vverm_g638.t1	bc2001_g16763.t1
OG0003497	vverm_g642.t1	bc2001_g16766.t1
OG0003499	vverm_g3745.t1	bc2001_g9729.t1
OG0003500	vverm_g11911.t1, vverm_g384.t2, vverm_g384.t1	bc2001_g12877.t1
OG0003501	vverm_g689.t2, vverm_g689.t1	bc2001_g16696.t1
OG0003503	vverm_g10273.t1	bc2001_g10137.t3, bc2001_g10137.t1
OG0003504	vverm_g11074.t1	bc2001_g18263.t1, bc2001_g18263.t2
OG0003505	vverm_g3281.t1, vverm_g3281.t2	bc2001_g17178.t1
OG0003506	vverm_g7127.t1	bc2001_g2160.t1
OG0003507	vverm_g5239.t2, vverm_g5239.t1	bc2001_g1109.t1
OG0003508	vverm_g13623.t1, vverm_g12124.t1, vverm_g12124.t2	bc2001_g8694.t1
OG0003509	vverm_g8411.t1	bc2001_g15280.t1, bc2001_g15280.t2
OG0003510	vverm_g4998.t1, vverm_g350.t1	bc2001_g13793.t2, bc2001_g13793.t1
OG0003511	vverm_g8430.t1	bc2001_g10425.t1, bc2001_g10425.t2
OG0003513	vverm_g16652.t1	bc2001_g17604.t1, bc2001_g17619.t1
OG0003514	vverm_g4227.t1	bc2001_g132.t2, bc2001_g132.t1
OG0003515	vverm_g6783.t1	bc2001_g11470.t1
OG0003516	vverm_g5330.t1, vverm_g13426.t1	bc2001_g1967.t2
OG0003517	vverm_g3795.t1, vverm_g13491.t1	bc2001_g17441.t1
OG0003518	vverm_g15668.t1	bc2001_g3951.t1
OG0003520	vverm_g13794.t1	bc2001_g17882.t1
OG0003521	vverm_g2702.t1	bc2001_g12159.t1
OG0003522	vverm_g12859.t1	bc2001_g6993.t1
OG0003523	vverm_g2031.t1	bc2001_g8866.t2, bc2001_g8866.t1
OG0003524	vverm_g13796.t1	bc2001_g17884.t2, bc2001_g17884.t1
OG0003525	vverm_g958.t1	bc2001_g8344.t2, bc2001_g8344.t1
OG0003526	vverm_g15964.t1	bc2001_g17059.t1
OG0003527	vverm_g7746.t1	bc2001_g7836.t1, bc2001_g7836.t2
OG0003528	vverm_g7983.t1	bc2001_g6933.t1, bc2001_g6933.t2
OG0003529	vverm_g13805.t1	bc2001_g5835.t1
OG0003530	vverm_g15389.t1	bc2001_g2717.t2, bc2001_g2717.t1
OG0003531	vverm_g9433.t1	bc2001_g18492.t2, bc2001_g18492.t1
OG0003532	vverm_g4018.t1	bc2001_g12283.t1
OG0003533	vverm_g1551.t1	bc2001_g9588.t1, bc2001_g9588.t2
OG0003534	vverm_g8024.t1	bc2001_g5623.t1
OG0003535	vverm_g13768.t1	bc2001_g17470.t1
OG0003537	vverm_g8687.t1	bc2001_g16578.t1
OG0003538	vverm_g6118.t1	bc2001_g18287.t1, bc2001_g18287.t2
OG0003539	vverm_g12871.t1	bc2001_g11808.t1
OG0003540	vverm_g14498.t1, vverm_g10634.t1	bc2001_g15841.t1
OG0003541	vverm_g983.t1	bc2001_g6920.t1
OG0003542	vverm_g12237.t1	bc2001_g8446.t1
OG0003543	vverm_g12165.t2, vverm_g12165.t1	bc2001_g8484.t1
OG0003544	vverm_g9451.t1	bc2001_g12895.t1
OG0003545	vverm_g6236.t1	bc2001_g1747.t1
OG0003546	vverm_g4374.t1	bc2001_g11223.t1
OG0003547	vverm_g473.t1	bc2001_g222.t1
OG0003548	vverm_g4968.t1	bc2001_g6878.t1
OG0003550	vverm_g6697.t2, vverm_g6697.t1	bc2001_g10119.t1
OG0003551	vverm_g1325.t1	bc2001_g12462.t1
OG0003553	vverm_g14284.t3, vverm_g14284.t1, vverm_g14284.t2	bc2001_g892.t1
OG0003554	vverm_g7528.t1, vverm_g7680.t1	bc2001_g18995.t1
OG0003555	vverm_g15422.t2, vverm_g15422.t1	bc2001_g7472.t1
OG0003557	vverm_g8015.t1	bc2001_g5617.t1
OG0003558	vverm_g1035.t1, vverm_g998.t2, vverm_g998.t1	bc2001_g12946.t1
OG0003559	vverm_g4111.t1	bc2001_g584.t1
OG0003560	vverm_g4626.t1	bc2001_g2162.t1
OG0003561	vverm_g8012.t1	bc2001_g9846.t1
OG0003562	vverm_g15529.t2, vverm_g15529.t1	bc2001_g7566.t1
OG0003564	vverm_g15384.t1, vverm_g4846.t1	bc2001_g2730.t1
OG0003565	vverm_g6327.t1	bc2001_g2857.t1, bc2001_g2857.t2
OG0003566	vverm_g128.t1	bc2001_g13103.t1
OG0003568	vverm_g14443.t1	bc2001_g2992.t1
OG0003569	vverm_g10215.t2, vverm_g10215.t1	bc2001_g10122.t1
OG0003570	vverm_g7302.t1	bc2001_g17782.t1
OG0003571	vverm_g15511.t1, vverm_g11205.t2, vverm_g11205.t1	bc2001_g18731.t1
OG0003572	vverm_g11489.t2, vverm_g11489.t1	bc2001_g17285.t1
OG0003573	vverm_g9766.t1	bc2001_g5102.t1, bc2001_g5102.t2
OG0003574	vverm_g5864.t1, vverm_g14075.t1	bc2001_g15578.t1
OG0003575	vverm_g11433.t1, vverm_g11433.t2	bc2001_g17368.t1
OG0003576	vverm_g5402.t1	bc2001_g12146.t1
OG0003577	vverm_g3195.t2	bc2001_g14824.t1
OG0003578	vverm_g15294.t1	bc2001_g6651.t1
OG0003579	vverm_g9129.t1	bc2001_g14737.t1
OG0003580	vverm_g8146.t1	bc2001_g13573.t1
OG0003581	vverm_g1933.t1	bc2001_g19115.t1
OG0003582	vverm_g8863.t1	bc2001_g12180.t1
OG0003584	vverm_g3726.t1	bc2001_g9716.t1
OG0003585	vverm_g14830.t1	bc2001_g5422.t1
OG0003586	vverm_g5576.t1, vverm_g5576.t2	bc2001_g8931.t1
OG0003587	vverm_g12968.t1	bc2001_g7174.t1
OG0003589	vverm_g8960.t1	bc2001_g14007.t1
OG0003590	vverm_g3756.t1, vverm_g3756.t2	bc2001_g16867.t1, bc2001_g16867.t2
OG0003591	vverm_g12177.t1, vverm_g12177.t2	bc2001_g8495.t1
OG0003592	vverm_g10134.t1, vverm_g10134.t2	bc2001_g11997.t1
OG0003594	vverm_g16715.t1, vverm_g7550.t1	bc2001_g3429.t1, bc2001_g3445.t1
OG0003595	vverm_g91.t2, vverm_g91.t1	bc2001_g14439.t1
OG0003596	vverm_g13968.t1, vverm_g14558.t1	bc2001_g10874.t1
OG0003597	vverm_g2202.t1	bc2001_g9207.t1
OG0003598	vverm_g3196.t1	bc2001_g14827.t2, bc2001_g14826.t1
OG0003599	vverm_g11287.t1, vverm_g11283.t1	bc2001_g2398.t1
OG0003600	vverm_g12384.t2, vverm_g12384.t1	bc2001_g2090.t1
OG0003601	vverm_g12143.t1	bc2001_g452.t1
OG0003602	vverm_g7989.t2, vverm_g7989.t1	bc2001_g5587.t1
OG0003603	vverm_g2183.t1	bc2001_g3530.t1, bc2001_g9192.t1
OG0003604	vverm_g12.t1, vverm_g6617.t1, vverm_g6617.t2	bc2001_g16185.t1
OG0003605	vverm_g13644.t1	bc2001_g6644.t2, bc2001_g6644.t1
OG0003606	vverm_g8670.t1	bc2001_g16658.t1
OG0003607	vverm_g1939.t2, vverm_g1939.t1	bc2001_g19137.t2
OG0003609	vverm_g1874.t2, vverm_g1874.t1	bc2001_g19088.t1
OG0003610	vverm_g126.t3, vverm_g126.t1	bc2001_g13064.t1
OG0003611	vverm_g63.t1	bc2001_g7466.t1
OG0003612	vverm_g14864.t1	bc2001_g5457.t2, bc2001_g5457.t1
OG0003613	vverm_g15961.t1	bc2001_g17066.t1, bc2001_g17066.t2
OG0003614	vverm_g10854.t2, vverm_g10854.t1	bc2001_g13922.t1
OG0003615	vverm_g11297.t1	bc2001_g2401.t1
OG0003616	vverm_g15859.t1, vverm_g5443.t1	bc2001_g14435.t1
OG0003617	vverm_g16536.t1, vverm_g16536.t2	bc2001_g11764.t1
OG0003618	vverm_g6539.t1, vverm_g6539.t2	bc2001_g4291.t1
OG0003619	vverm_g11245.t1	bc2001_g2301.t2
OG0003620	vverm_g6080.t1	bc2001_g17450.t1
OG0003621	vverm_g13352.t1	bc2001_g18500.t1, bc2001_g18500.t2
OG0003622	vverm_g8381.t1	bc2001_g10691.t1
OG0003623	vverm_g6339.t1	bc2001_g2834.t2, bc2001_g2834.t1
OG0003624	vverm_g563.t1	bc2001_g1574.t1
OG0003625	vverm_g936.t1, vverm_g936.t2	bc2001_g8231.t1
OG0003626	vverm_g15330.t1	bc2001_g13222.t1
OG0003627	vverm_g207.t1	bc2001_g9101.t1, bc2001_g9127.t2, bc2001_g9127.t1
OG0003628	vverm_g12429.t2, vverm_g12429.t1	bc2001_g7423.t1
OG0003629	vverm_g11803.t1	bc2001_g10996.t1
OG0003630	vverm_g10088.t1	bc2001_g12114.t1
OG0003631	vverm_g192.t1	bc2001_g9130.t1
OG0003632	vverm_g16217.t1, vverm_g16217.t3	bc2001_g15258.t1
OG0003633	vverm_g3709.t1	bc2001_g5291.t2, bc2001_g5291.t1
OG0003634	vverm_g3046.t1	bc2001_g19347.t1
OG0003635	vverm_g13232.t1	bc2001_g5423.t1
OG0003636	vverm_g15405.t1	bc2001_g14333.t1, bc2001_g14333.t2
OG0003637	vverm_g7782.t1, vverm_g7782.t2	bc2001_g7882.t1
OG0003638	vverm_g16394.t1, vverm_g16394.t2	bc2001_g18872.t1
OG0003639	vverm_g16482.t1	bc2001_g7826.t1
OG0003640	vverm_g7750.t1	bc2001_g7829.t2, bc2001_g7829.t1
OG0003641	vverm_g10376.t1	bc2001_g3441.t1
OG0003642	vverm_g7995.t1	bc2001_g5592.t1
OG0003643	vverm_g10283.t1	bc2001_g10142.t1, bc2001_g10142.t2
OG0003644	vverm_g9979.t2, vverm_g9979.t1	bc2001_g2337.t1
OG0003645	vverm_g10734.t2, vverm_g10734.t1	bc2001_g1349.t1, bc2001_g1349.t2
OG0003646	vverm_g7678.t1	bc2001_g14922.t1
OG0003648	vverm_g16730.t1	bc2001_g1011.t1
OG0003649	vverm_g9834.t1, vverm_g16101.t1, vverm_g11603.t1	bc2001_g89.t2
OG0003652	vverm_g705.t1	bc2001_g6839.t1, bc2001_g276.t1, bc2001_g5999.t1
OG0003654	vverm_g8021.t1	bc2001_g390.t1, bc2001_g5625.t2, bc2001_g5625.t1
OG0003659	vverm_g3288.t1	bc2001_g17146.t1, bc2001_g539.t1, bc2001_g537.t1
OG0003660	vverm_g4996.t1	bc2001_g547.t2, bc2001_g547.t1
OG0003662	vverm_g6045.t1	bc2001_g589.t1
OG0003663	vverm_g2711.t2, vverm_g2711.t1	bc2001_g652.t3, bc2001_g652.t1, bc2001_g652.t2
OG0003669	vverm_g14208.t3, vverm_g14208.t2, vverm_g14208.t1	bc2001_g867.t1, bc2001_g866.t1
OG0003675	vverm_g5200.t2, vverm_g5200.t1	bc2001_g1095.t1, bc2001_g1095.t2
OG0003682	vverm_g15234.t1	bc2001_g1439.t2, bc2001_g1439.t1
OG0003686	vverm_g16726.t2, vverm_g16726.t1	bc2001_g1578.t1, bc2001_g6171.t1
OG0003692	vverm_g11024.t1	bc2001_g1872.t1
OG0003694	vverm_g13759.t1, vverm_g13753.t1	bc2001_g2048.t1
OG0003695	vverm_g7145.t2, vverm_g7145.t1	bc2001_g2159.t1, bc2001_g2159.t2
OG0003696	vverm_g6382.t1	bc2001_g2177.t3, bc2001_g2177.t1
OG0003697	vverm_g288.t1, vverm_g12289.t1, vverm_g12289.t2	bc2001_g2218.t1
OG0003698	vverm_g12302.t2, vverm_g12302.t1	bc2001_g2248.t1, bc2001_g2248.t2
OG0003699	vverm_g11238.t1	bc2001_g2291.t1, bc2001_g2291.t3, bc2001_g2291.t2
OG0003700	vverm_g11255.t1	bc2001_g2319.t1, bc2001_g2319.t2
OG0003702	vverm_g15639.t1, vverm_g15639.t2	bc2001_g2494.t2, bc2001_g2494.t1
OG0003703	vverm_g15644.t1	bc2001_g2564.t2, bc2001_g2564.t1, bc2001_g2563.t1
OG0003705	vverm_g15707.t1	bc2001_g2645.t1, bc2001_g11645.t1, bc2001_g11645.t2
OG0003710	vverm_g12514.t1, vverm_g13149.t1	bc2001_g3083.t1, bc2001_g3081.t1
OG0003712	vverm_g12954.t1	bc2001_g16994.t1, bc2001_g15152.t1, bc2001_g3169.t1
OG0003724	vverm_g4051.t2, vverm_g4051.t1	bc2001_g3875.t1, bc2001_g11763.t1
OG0003725	vverm_g15445.t1, vverm_g4921.t1, vverm_g6702.t1, vverm_g4648.t1	bc2001_g3886.t1
