Orthogroup	bc2002_braker	vvermcdc19_braker
OG0003091	bc2002_g8574.t1	vverm_g6601.t1, vverm_g4753.t1
OG0003092	bc2002_g13364.t1	vverm_g5783.t1, vverm_g5783.t2
OG0003093	bc2002_g18677.t1	vverm_g10872.t1
OG0003094	bc2002_g6336.t1	vverm_g3397.t1
OG0003095	bc2002_g4611.t1	vverm_g7859.t1
OG0003096	bc2002_g16649.t1	vverm_g4800.t1
OG0003097	bc2002_g11430.t1	vverm_g7025.t1
OG0003099	bc2002_g15957.t1, bc2002_g7024.t1	vverm_g2661.t1
OG0003100	bc2002_g6123.t3	vverm_g4100.t1
OG0003101	bc2002_g8286.t1	vverm_g12402.t1
OG0003102	bc2002_g17617.t1, bc2002_g17594.t1	vverm_g8713.t1
OG0003103	bc2002_g12504.t1	vverm_g14708.t1, vverm_g15164.t1
OG0003104	bc2002_g4695.t1	vverm_g12874.t1
OG0003105	bc2002_g9552.t1	vverm_g12308.t1
OG0003107	bc2002_g6736.t1	vverm_g1806.t1
OG0003108	bc2002_g16501.t1	vverm_g16474.t1
OG0003110	bc2002_g11956.t1	vverm_g4200.t1
OG0003111	bc2002_g17936.t1	vverm_g5933.t1
OG0003112	bc2002_g13738.t1	vverm_g3180.t2, vverm_g3180.t1
OG0003113	bc2002_g18476.t1	vverm_g1157.t1
OG0003114	bc2002_g3415.t1	vverm_g3670.t1
OG0003115	bc2002_g17941.t1	vverm_g13834.t1, vverm_g13834.t2
OG0003116	bc2002_g5112.t1	vverm_g8189.t1
OG0003117	bc2002_g2986.t1	vverm_g16367.t2, vverm_g16367.t1
OG0003118	bc2002_g5546.t1, bc2002_g5546.t2	vverm_g5111.t1
OG0003119	bc2002_g1806.t1	vverm_g10957.t1
OG0003120	bc2002_g13877.t1	vverm_g8899.t1
OG0003121	bc2002_g888.t1	vverm_g6006.t2, vverm_g6006.t1
OG0003122	bc2002_g4484.t1	vverm_g16419.t1
OG0003123	bc2002_g11948.t1	vverm_g4192.t1
OG0003124	bc2002_g11759.t1	vverm_g1699.t1
OG0003125	bc2002_g2667.t1	vverm_g13245.t1
OG0003126	bc2002_g10964.t1	vverm_g12685.t1
OG0003127	bc2002_g5415.t1	vverm_g14606.t2, vverm_g14606.t1
OG0003128	bc2002_g10282.t1	vverm_g7497.t1
OG0003129	bc2002_g10224.t1	vverm_g7887.t1
OG0003130	bc2002_g1901.t1	vverm_g1982.t1
OG0003132	bc2002_g12193.t1	vverm_g10063.t1
OG0003133	bc2002_g93.t1	vverm_g988.t1
OG0003134	bc2002_g12259.t1	vverm_g10091.t2
OG0003135	bc2002_g1403.t1	vverm_g9109.t1
OG0003136	bc2002_g3754.t2	vverm_g9104.t2, vverm_g9104.t1
OG0003137	bc2002_g14125.t1	vverm_g7011.t1
OG0003139	bc2002_g890.t1	vverm_g6032.t1
OG0003141	bc2002_g1458.t1	vverm_g14407.t2, vverm_g14407.t1
OG0003142	bc2002_g6650.t1, bc2002_g6650.t2	vverm_g1948.t1
OG0003143	bc2002_g2412.t1	vverm_g10202.t1
OG0003144	bc2002_g2673.t2, bc2002_g2673.t1	vverm_g13240.t1
OG0003145	bc2002_g17388.t1	vverm_g627.t1
OG0003146	bc2002_g8452.t1	vverm_g16919.t1
OG0003147	bc2002_g12576.t1, bc2002_g12576.t2	vverm_g6805.t1
OG0003148	bc2002_g8762.t1	vverm_g7076.t1
OG0003149	bc2002_g16983.t1	vverm_g10272.t1
OG0003150	bc2002_g3834.t1	vverm_g16408.t1
OG0003151	bc2002_g12524.t1	vverm_g14705.t1, vverm_g15167.t1
OG0003152	bc2002_g11871.t1	vverm_g1675.t1
OG0003153	bc2002_g2327.t1	vverm_g2318.t1
OG0003154	bc2002_g12567.t1	vverm_g6810.t1
OG0003155	bc2002_g11403.t1	vverm_g7150.t1, vverm_g7150.t2
OG0003156	bc2002_g12505.t1	vverm_g16493.t2, vverm_g16493.t1
OG0003158	bc2002_g6719.t1	vverm_g1843.t1, vverm_g9332.t1
OG0003159	bc2002_g7816.t1	vverm_g3256.t1, vverm_g3256.t2
OG0003160	bc2002_g11111.t1	vverm_g14302.t1
OG0003161	bc2002_g7963.t1	vverm_g15950.t1
OG0003162	bc2002_g16900.t1	vverm_g7996.t1, vverm_g7996.t2
OG0003164	bc2002_g11248.t1	vverm_g6850.t1
OG0003165	bc2002_g17846.t1	vverm_g6036.t1
OG0003166	bc2002_g17455.t1	vverm_g670.t1
OG0003167	bc2002_g4651.t1	vverm_g15339.t1
OG0003168	bc2002_g17537.t1	vverm_g8568.t1
OG0003169	bc2002_g8784.t1	vverm_g13195.t1, vverm_g13195.t2
OG0003170	bc2002_g17739.t1	vverm_g8782.t1
OG0003171	bc2002_g17711.t1	vverm_g8768.t1
OG0003172	bc2002_g10873.t1	vverm_g4429.t1
OG0003173	bc2002_g11471.t1	vverm_g6451.t2, vverm_g6451.t1
OG0003174	bc2002_g10880.t1	vverm_g12648.t1
OG0003175	bc2002_g5324.t1	vverm_g11825.t1
OG0003177	bc2002_g18068.t1, bc2002_g18068.t2	vverm_g3758.t1
OG0003178	bc2002_g16896.t1	vverm_g10278.t1
OG0003179	bc2002_g970.t2, bc2002_g970.t1	vverm_g13891.t1, vverm_g6742.t1
OG0003180	bc2002_g962.t1	vverm_g8299.t1
OG0003181	bc2002_g3820.t1	vverm_g5646.t1
OG0003183	bc2002_g16462.t1	vverm_g4903.t1
OG0003184	bc2002_g7022.t1	vverm_g8316.t1
OG0003185	bc2002_g2276.t1	vverm_g7946.t1, vverm_g3832.t1
OG0003186	bc2002_g16033.t1	vverm_g14473.t1
OG0003187	bc2002_g2606.t1	vverm_g15053.t1
OG0003188	bc2002_g17344.t1	vverm_g15974.t1
OG0003189	bc2002_g6387.t1, bc2002_g6283.t1	vverm_g4012.t1
OG0003190	bc2002_g17834.t1	vverm_g5867.t1, vverm_g14072.t1
OG0003191	bc2002_g8824.t1, bc2002_g8824.t2	vverm_g6234.t1, vverm_g9715.t1
OG0003193	bc2002_g7825.t1	vverm_g3243.t1
OG0003194	bc2002_g7827.t1	vverm_g3241.t1, vverm_g3241.t2
OG0003195	bc2002_g12609.t1	vverm_g11659.t1
OG0003196	bc2002_g8844.t2, bc2002_g8844.t1	vverm_g13244.t1
OG0003197	bc2002_g17642.t1	vverm_g8727.t1
OG0003198	bc2002_g14906.t1	vverm_g15637.t1
OG0003199	bc2002_g770.t1, bc2002_g770.t2	vverm_g5141.t1
OG0003200	bc2002_g14301.t1	vverm_g8207.t2, vverm_g8207.t1
OG0003201	bc2002_g2381.t1	vverm_g5009.t1
OG0003202	bc2002_g17705.t1	vverm_g8762.t1
OG0003203	bc2002_g10575.t1	vverm_g13129.t1, vverm_g12485.t1
OG0003204	bc2002_g14534.t1	vverm_g343.t1
OG0003205	bc2002_g764.t1	vverm_g5110.t1, vverm_g5110.t2
OG0003206	bc2002_g10968.t1	vverm_g12691.t1
OG0003207	bc2002_g10918.t1	vverm_g12677.t1
OG0003208	bc2002_g10917.t1	vverm_g12676.t2, vverm_g12676.t1
OG0003209	bc2002_g6713.t1	vverm_g9338.t1, vverm_g1849.t1
OG0003211	bc2002_g4641.t1	vverm_g13200.t1, vverm_g13200.t2
OG0003212	bc2002_g13086.t1	vverm_g13903.t1, vverm_g6757.t1
OG0003213	bc2002_g2675.t1	vverm_g13220.t1
OG0003214	bc2002_g19504.t1	vverm_g11471.t1
OG0003215	bc2002_g9793.t1	vverm_g3148.t2, vverm_g3148.t1
OG0003216	bc2002_g1967.t1	vverm_g4173.t1
OG0003217	bc2002_g2040.t1	vverm_g8817.t1
OG0003218	bc2002_g9662.t1	vverm_g15345.t1
OG0003219	bc2002_g2641.t1	vverm_g15031.t1
OG0003220	bc2002_g19201.t1	vverm_g7849.t1
OG0003221	bc2002_g4165.t2, bc2002_g4165.t1	vverm_g5160.t1
OG0003223	bc2002_g15554.t1	vverm_g6115.t1
OG0003224	bc2002_g9414.t1	vverm_g12231.t1
OG0003225	bc2002_g10583.t1	vverm_g13224.t1
OG0003226	bc2002_g14306.t1	vverm_g8206.t1
OG0003227	bc2002_g9515.t1	vverm_g12296.t1
OG0003228	bc2002_g6701.t1	vverm_g1903.t1, vverm_g8864.t1
OG0003229	bc2002_g16801.t1	vverm_g15162.t1, vverm_g14710.t1
OG0003230	bc2002_g6678.t1	vverm_g1928.t1
OG0003231	bc2002_g2779.t1	vverm_g16803.t2, vverm_g16803.t1
OG0003232	bc2002_g5815.t2, bc2002_g5815.t1	vverm_g259.t1
OG0003233	bc2002_g7821.t1	vverm_g3250.t1
OG0003234	bc2002_g9474.t1	vverm_g12258.t1
OG0003235	bc2002_g4233.t1	vverm_g5185.t1, vverm_g5185.t2
OG0003236	bc2002_g2184.t1	vverm_g11258.t1
OG0003239	bc2002_g8817.t1	vverm_g6979.t1
OG0003240	bc2002_g18941.t1	vverm_g14177.t1
OG0003241	bc2002_g9812.t1	vverm_g3140.t1, vverm_g3140.t2
OG0003242	bc2002_g3862.t1	vverm_g16373.t1
OG0003243	bc2002_g15465.t1	vverm_g13789.t1, vverm_g13789.t2
OG0003244	bc2002_g1052.t1	vverm_g14856.t1
OG0003245	bc2002_g12909.t1	vverm_g5757.t1
OG0003246	bc2002_g16124.t1	vverm_g13392.t1
OG0003247	bc2002_g17963.t1	vverm_g5991.t1
OG0003248	bc2002_g17907.t1	vverm_g16642.t1, vverm_g14372.t1
OG0003249	bc2002_g8867.t1	vverm_g7562.t1, vverm_g7562.t2
OG0003250	bc2002_g883.t1	vverm_g6026.t2, vverm_g6026.t1
OG0003251	bc2002_g16481.t1	vverm_g4956.t1
OG0003252	bc2002_g17817.t1	vverm_g14064.t1, vverm_g5875.t1
OG0003253	bc2002_g746.t1	vverm_g13634.t1
OG0003254	bc2002_g120.t1	vverm_g956.t1
OG0003255	bc2002_g6297.t1	vverm_g7020.t1
OG0003256	bc2002_g13497.t1	vverm_g8637.t1
OG0003258	bc2002_g774.t1	vverm_g5137.t2, vverm_g5137.t1
OG0003260	bc2002_g11893.t1	vverm_g1639.t1
OG0003261	bc2002_g150.t2, bc2002_g150.t1	vverm_g9933.t1
OG0003262	bc2002_g17393.t1	vverm_g630.t1
OG0003263	bc2002_g4221.t1	vverm_g8690.t1
OG0003264	bc2002_g7746.t1	vverm_g3315.t1
OG0003265	bc2002_g18167.t1	vverm_g6002.t4
OG0003266	bc2002_g8669.t1	vverm_g4549.t1
OG0003267	bc2002_g16206.t1	vverm_g13350.t1
OG0003268	bc2002_g6875.t1	vverm_g14926.t1
OG0003270	bc2002_g15951.t1	vverm_g2640.t1
OG0003271	bc2002_g17195.t1	vverm_g12098.t1
OG0003273	bc2002_g16285.t1	vverm_g108.t1
OG0003274	bc2002_g2067.t2, bc2002_g2067.t1	vverm_g9727.t1
OG0003275	bc2002_g5803.t1	vverm_g261.t1
OG0003276	bc2002_g6655.t1	vverm_g1945.t1, vverm_g9610.t1
OG0003278	bc2002_g9369.t1	vverm_g12029.t1
OG0003279	bc2002_g10134.t1	vverm_g1290.t2, vverm_g1290.t1
OG0003280	bc2002_g11666.t1	vverm_g1735.t1, vverm_g12607.t1
OG0003281	bc2002_g17286.t1	vverm_g12111.t2, vverm_g12111.t1
OG0003282	bc2002_g18123.t1	vverm_g3725.t1
OG0003284	bc2002_g19755.t1	vverm_g2484.t1
OG0003285	bc2002_g16750.t1	vverm_g13127.t1, vverm_g12483.t1
OG0003286	bc2002_g7669.t1	vverm_g9780.t1
OG0003287	bc2002_g16739.t1	vverm_g10362.t1
OG0003288	bc2002_g36.t2, bc2002_g36.t1	vverm_g13859.t1
OG0003289	bc2002_g18023.t1	vverm_g3768.t1
OG0003290	bc2002_g11668.t1	vverm_g1721.t1, vverm_g1736.t1
OG0003291	bc2002_g4628.t1	vverm_g4542.t1
OG0003293	bc2002_g6903.t1	vverm_g14885.t1
OG0003294	bc2002_g15955.t1	vverm_g5597.t1
OG0003295	bc2002_g8761.t1	vverm_g16795.t1
OG0003296	bc2002_g12167.t1	vverm_g5405.t1
OG0003297	bc2002_g6648.t1	vverm_g1955.t1, vverm_g1955.t2
OG0003298	bc2002_g3797.t1	vverm_g9505.t2, vverm_g9505.t1
OG0003299	bc2002_g884.t1	vverm_g6027.t1
OG0003301	bc2002_g18755.t1	vverm_g10832.t1
OG0003302	bc2002_g18184.t2, bc2002_g18184.t1	vverm_g3660.t1
OG0003303	bc2002_g5062.t1, bc2002_g10604.t1	vverm_g13250.t1
OG0003304	bc2002_g12447.t1	vverm_g4484.t1, vverm_g15774.t1
OG0003305	bc2002_g4684.t1	vverm_g14550.t1
OG0003306	bc2002_g18750.t1	vverm_g10814.t1
OG0003307	bc2002_g407.t1	vverm_g12070.t1, vverm_g13787.t1
OG0003308	bc2002_g7546.t1	vverm_g8457.t1
OG0003309	bc2002_g15378.t1	vverm_g7177.t1
OG0003311	bc2002_g15475.t1, bc2002_g15475.t2	vverm_g13731.t1
OG0003312	bc2002_g7280.t1	vverm_g11055.t1
OG0003314	bc2002_g142.t1	vverm_g6163.t1, vverm_g6158.t1
OG0003315	bc2002_g13347.t1	vverm_g5785.t1, vverm_g5785.t2
OG0003316	bc2002_g15807.t1	vverm_g2944.t1
OG0003317	bc2002_g17610.t1	vverm_g8635.t1
OG0003318	bc2002_g15742.t1	vverm_g12171.t2, vverm_g12171.t1
OG0003319	bc2002_g18151.t1	vverm_g3697.t1
OG0003320	bc2002_g6971.t1	vverm_g14816.t1
OG0003321	bc2002_g9464.t1	vverm_g16006.t1, vverm_g3759.t1
OG0003322	bc2002_g15943.t1	vverm_g2337.t1, vverm_g2337.t2
OG0003323	bc2002_g11370.t1	vverm_g2987.t1, vverm_g14966.t1
OG0003324	bc2002_g16834.t1	vverm_g10303.t1, vverm_g10303.t2
OG0003325	bc2002_g9725.t1	vverm_g468.t1
OG0003327	bc2002_g4489.t1	vverm_g2501.t1
OG0003329	bc2002_g8956.t1, bc2002_g5279.t1	vverm_g6652.t1
OG0003330	bc2002_g14260.t1	vverm_g14987.t1
OG0003331	bc2002_g5516.t1	vverm_g13956.t1
OG0003332	bc2002_g8540.t1	vverm_g16178.t1
OG0003333	bc2002_g3500.t1	vverm_g5264.t1
OG0003334	bc2002_g8869.t1	vverm_g6970.t1, vverm_g6970.t2
OG0003335	bc2002_g13714.t1	vverm_g8132.t1
OG0003336	bc2002_g10136.t1	vverm_g1283.t1
OG0003337	bc2002_g10974.t1	vverm_g12689.t1
OG0003338	bc2002_g8743.t1	vverm_g11718.t1, vverm_g789.t1
OG0003339	bc2002_g9540.t1	vverm_g4264.t1
OG0003340	bc2002_g3542.t1	vverm_g46.t1
OG0003341	bc2002_g8019.t1	vverm_g4309.t1
OG0003342	bc2002_g1950.t1, bc2002_g1950.t2	vverm_g4156.t1
OG0003343	bc2002_g1986.t1	vverm_g4150.t1
OG0003344	bc2002_g9669.t1	vverm_g9136.t1
OG0003347	bc2002_g19231.t1	vverm_g7767.t1
OG0003348	bc2002_g4694.t1, bc2002_g4694.t2	vverm_g12869.t1
OG0003349	bc2002_g17287.t1	vverm_g9372.t1
OG0003351	bc2002_g2516.t1	vverm_g9460.t1
OG0003352	bc2002_g14660.t1	vverm_g11350.t1
OG0003352	bc2002_g14661.t1	vverm_g3586.t1
OG0003353	bc2002_g8813.t1	vverm_g9811.t2, vverm_g9811.t1
OG0003354	bc2002_g13461.t1	vverm_g9893.t2, vverm_g9893.t1
OG0003355	bc2002_g17506.t1, bc2002_g17506.t2	vverm_g736.t1
OG0003356	bc2002_g20072.t1	vverm_g1612.t1
OG0003357	bc2002_g5413.t1	vverm_g14596.t1
OG0003358	bc2002_g15998.t1	vverm_g2558.t1
OG0003359	bc2002_g7307.t1	vverm_g11002.t1
OG0003360	bc2002_g10769.t1	vverm_g4823.t1, vverm_g4823.t2, vverm_g12586.t1
OG0003361	bc2002_g5741.t1	vverm_g1364.t1
OG0003362	bc2002_g14258.t2, bc2002_g14258.t1	vverm_g8192.t1
OG0003363	bc2002_g19331.t1, bc2002_g19385.t1	vverm_g7681.t1
OG0003364	bc2002_g16825.t1	vverm_g10316.t3, vverm_g10316.t1
OG0003365	bc2002_g14004.t1	vverm_g15535.t1
OG0003366	bc2002_g4687.t1	vverm_g12898.t1
OG0003367	bc2002_g1975.t1	vverm_g4154.t1
OG0003368	bc2002_g4786.t1	vverm_g40.t1
OG0003369	bc2002_g11888.t1	vverm_g14159.t1, vverm_g14159.t2
OG0003371	bc2002_g3298.t1	vverm_g9609.t1, vverm_g9609.t2
OG0003373	bc2002_g16377.t1	vverm_g143.t1
OG0003374	bc2002_g4406.t1	vverm_g3189.t1, vverm_g7984.t1
OG0003375	bc2002_g7905.t1, bc2002_g7905.t2	vverm_g15971.t1
OG0003376	bc2002_g8009.t1	vverm_g1204.t1
OG0003377	bc2002_g7981.t1	vverm_g2387.t1, vverm_g1251.t1
OG0003379	bc2002_g11958.t1	vverm_g4213.t2, vverm_g4213.t1
OG0003380	bc2002_g16136.t1	vverm_g13367.t1
OG0003381	bc2002_g11009.t1	vverm_g16630.t1, vverm_g12709.t1
OG0003382	bc2002_g16103.t1	vverm_g13420.t1
OG0003383	bc2002_g16130.t1	vverm_g13378.t1
OG0003384	bc2002_g16129.t1	vverm_g13377.t1
OG0003385	bc2002_g13311.t1	vverm_g14221.t1, vverm_g5897.t1, vverm_g14042.t1
OG0003386	bc2002_g10557.t1	vverm_g3958.t1
OG0003387	bc2002_g10982.t1, bc2002_g10982.t2	vverm_g12681.t1
OG0003388	bc2002_g6.t1	vverm_g11230.t1
OG0003389	bc2002_g4696.t1	vverm_g8202.t1
OG0003390	bc2002_g10755.t1	vverm_g12573.t1
OG0003391	bc2002_g9774.t1	vverm_g785.t1, vverm_g11722.t1
OG0003392	bc2002_g18181.t1	vverm_g3625.t1
OG0003393	bc2002_g9789.t1	vverm_g3143.t1
OG0003394	bc2002_g11052.t2	vverm_g12734.t1
OG0003395	bc2002_g19344.t1	vverm_g7707.t1
OG0003396	bc2002_g2254.t1	vverm_g11292.t1
OG0003397	bc2002_g17603.t1	vverm_g8658.t2, vverm_g8658.t1
OG0003398	bc2002_g994.t1	vverm_g14801.t1, vverm_g14801.t2
OG0003399	bc2002_g4189.t1	vverm_g8547.t1
OG0003401	bc2002_g17472.t1	vverm_g657.t1
OG0003402	bc2002_g18120.t1	vverm_g3731.t1
OG0003404	bc2002_g8008.t1, bc2002_g8008.t2	vverm_g1213.t1
OG0003405	bc2002_g1953.t1	vverm_g4157.t1
OG0003406	bc2002_g16025.t3	vverm_g2615.t1
OG0003407	bc2002_g13504.t1	vverm_g10609.t1
OG0003408	bc2002_g16846.t1	vverm_g11964.t1
OG0003409	bc2002_g20061.t1	vverm_g7988.t1
OG0003410	bc2002_g2357.t1	vverm_g2317.t1
OG0003411	bc2002_g13011.t1	vverm_g5750.t1
OG0003412	bc2002_g10229.t1, bc2002_g10229.t2	vverm_g647.t1
OG0003413	bc2002_g9672.t1	vverm_g1344.t1
OG0003414	bc2002_g7097.t1	vverm_g2836.t1, vverm_g14638.t1
OG0003415	bc2002_g7499.t1	vverm_g8522.t1
OG0003417	bc2002_g2375.t1	vverm_g2304.t1
OG0003419	bc2002_g3462.t1	vverm_g6556.t1
OG0003420	bc2002_g2143.t1	vverm_g11253.t1
OG0003421	bc2002_g2978.t1	vverm_g11184.t1
OG0003422	bc2002_g14748.t1	vverm_g15505.t1
OG0003423	bc2002_g15568.t1	vverm_g13693.t1
OG0003424	bc2002_g2170.t1	vverm_g11260.t1
OG0003425	bc2002_g16695.t1	vverm_g4436.t1
OG0003426	bc2002_g12691.t1	vverm_g5143.t1, vverm_g16286.t1
OG0003427	bc2002_g2325.t1	vverm_g2329.t1, vverm_g2328.t1
OG0003428	bc2002_g3503.t1	vverm_g2799.t1
OG0003429	bc2002_g2185.t1	vverm_g11257.t1, vverm_g11257.t2
OG0003430	bc2002_g17622.t1	vverm_g8709.t1
OG0003431	bc2002_g16008.t1	vverm_g11404.t1, vverm_g11404.t2
OG0003432	bc2002_g14203.t1	vverm_g4405.t1
OG0003433	bc2002_g7826.t1	vverm_g3242.t1, vverm_g3242.t2
OG0003434	bc2002_g4846.t1	vverm_g12899.t2, vverm_g12899.t1
OG0003435	bc2002_g7761.t1	vverm_g3302.t1, vverm_g3302.t2
OG0003436	bc2002_g3280.t1	vverm_g596.t1
OG0003437	bc2002_g11853.t1	vverm_g1673.t1
OG0003438	bc2002_g3190.t1	vverm_g4091.t1, vverm_g4091.t2
OG0003439	bc2002_g4411.t1	vverm_g3194.t1
OG0003440	bc2002_g6647.t1	vverm_g1954.t1
OG0003441	bc2002_g12678.t1	vverm_g15595.t1, vverm_g483.t1
OG0003442	bc2002_g10683.t1	vverm_g12460.t1
OG0003443	bc2002_g784.t1	vverm_g3904.t1
OG0003444	bc2002_g18475.t1	vverm_g1742.t1, vverm_g1156.t1
OG0003445	bc2002_g17717.t1	vverm_g11885.t1, vverm_g8775.t1
OG0003446	bc2002_g18307.t1	vverm_g13985.t1
OG0003447	bc2002_g19812.t1	vverm_g2460.t2, vverm_g2460.t1
OG0003448	bc2002_g19925.t1	vverm_g15706.t1
OG0003449	bc2002_g5199.t1	vverm_g7355.t1
OG0003450	bc2002_g10157.t1	vverm_g3557.t1
OG0003451	bc2002_g5198.t1	vverm_g7354.t1, vverm_g7354.t2
OG0003452	bc2002_g19551.t1	vverm_g7941.t1, vverm_g11506.t1
OG0003453	bc2002_g18156.t1	vverm_g3689.t1
OG0003454	bc2002_g2931.t1	vverm_g15808.t1
OG0003455	bc2002_g7793.t1	vverm_g3278.t1
OG0003456	bc2002_g2903.t1	vverm_g9171.t1
OG0003457	bc2002_g7004.t1	vverm_g8310.t1
OG0003458	bc2002_g17601.t1	vverm_g8659.t1
OG0003460	bc2002_g19730.t1	vverm_g155.t1
OG0003462	bc2002_g14523.t1	vverm_g340.t1, vverm_g340.t2
OG0003463	bc2002_g7272.t1	vverm_g11064.t1
OG0003464	bc2002_g7138.t1	vverm_g12363.t1
OG0003465	bc2002_g12573.t1	vverm_g6811.t1
OG0003467	bc2002_g12369.t1	vverm_g13995.t1
OG0003468	bc2002_g3212.t2, bc2002_g3212.t1	vverm_g621.t1, vverm_g621.t2
OG0003469	bc2002_g15937.t1	vverm_g2555.t1
OG0003470	bc2002_g4685.t1	vverm_g12894.t1
OG0003471	bc2002_g4153.t1	vverm_g5246.t1
OG0003472	bc2002_g4806.t1	vverm_g12933.t1
OG0003473	bc2002_g744.t1	vverm_g3846.t1, vverm_g3846.t2
OG0003474	bc2002_g6993.t1	vverm_g14901.t1
OG0003475	bc2002_g19860.t1	vverm_g10499.t1
OG0003476	bc2002_g14267.t1	vverm_g15014.t2, vverm_g15014.t1
OG0003477	bc2002_g9412.t1	vverm_g12173.t1
OG0003478	bc2002_g13243.t1	vverm_g7703.t1
OG0003479	bc2002_g17737.t1	vverm_g8774.t1
OG0003480	bc2002_g10400.t1	vverm_g8952.t1
OG0003481	bc2002_g12635.t1	vverm_g4579.t1, vverm_g10658.t1
OG0003482	bc2002_g16894.t1	vverm_g10274.t1
OG0003483	bc2002_g15785.t1	vverm_g10675.t2, vverm_g10675.t1
OG0003484	bc2002_g8970.t1	vverm_g5568.t1
OG0003485	bc2002_g2541.t1	vverm_g16233.t1
OG0003487	bc2002_g2029.t1	vverm_g4146.t1
OG0003488	bc2002_g12222.t1	vverm_g10050.t3, vverm_g10050.t1
OG0003489	bc2002_g16370.t1	vverm_g1502.t1, vverm_g1502.t2
OG0003490	bc2002_g3880.t1	vverm_g16314.t1
OG0003491	bc2002_g10285.t1	vverm_g3064.t1
OG0003492	bc2002_g17476.t1	vverm_g695.t1
OG0003493	bc2002_g13790.t1	vverm_g8505.t1
OG0003494	bc2002_g9133.t1	vverm_g10803.t1
OG0003495	bc2002_g14309.t1	vverm_g8303.t1, vverm_g12328.t1, vverm_g8226.t1
OG0003496	bc2002_g17443.t1	vverm_g638.t1
OG0003497	bc2002_g17440.t1	vverm_g642.t1
OG0003499	bc2002_g18108.t1	vverm_g3745.t1
OG0003500	bc2002_g2909.t1	vverm_g11911.t1, vverm_g384.t2, vverm_g384.t1
OG0003501	bc2002_g17510.t1	vverm_g689.t2, vverm_g689.t1
OG0003503	bc2002_g16895.t1	vverm_g10273.t1
OG0003504	bc2002_g15958.t1	vverm_g11074.t1
OG0003505	bc2002_g7803.t1	vverm_g3281.t1, vverm_g3281.t2
OG0003506	bc2002_g11408.t1	vverm_g7127.t1
OG0003507	bc2002_g4219.t1	vverm_g5239.t2, vverm_g5239.t1
OG0003508	bc2002_g17256.t1	vverm_g13623.t1, vverm_g12124.t1, vverm_g12124.t2
OG0003509	bc2002_g5867.t1	vverm_g8411.t1
OG0003510	bc2002_g14527.t1	vverm_g4998.t1, vverm_g350.t1
OG0003511	bc2002_g7543.t1	vverm_g8430.t1
OG0003513	bc2002_g16451.t1	vverm_g16652.t1
OG0003514	bc2002_g8756.t1	vverm_g4227.t1
OG0003515	bc2002_g12610.t2, bc2002_g12610.t1	vverm_g6783.t1
OG0003516	bc2002_g7410.t1	vverm_g5330.t1, vverm_g13426.t1
OG0003517	bc2002_g78.t1	vverm_g3795.t1, vverm_g13491.t1
OG0003518	bc2002_g14759.t1	vverm_g15668.t1
OG0003519	bc2002_g289.t1	vverm_g857.t2
OG0003521	bc2002_g12207.t2, bc2002_g12207.t1	vverm_g2702.t1
OG0003522	bc2002_g4704.t1	vverm_g12859.t1
OG0003523	bc2002_g9085.t2, bc2002_g9085.t1	vverm_g2031.t1
OG0003525	bc2002_g123.t1	vverm_g958.t1
OG0003526	bc2002_g7974.t2, bc2002_g7974.t1	vverm_g15964.t1
OG0003527	bc2002_g19285.t1	vverm_g7746.t1
OG0003528	bc2002_g18802.t1, bc2002_g18802.t2	vverm_g7983.t1
OG0003529	bc2002_g1008.t1, bc2002_g1130.t1	vverm_g13805.t1
OG0003530	bc2002_g18865.t1	vverm_g15389.t1
OG0003531	bc2002_g16193.t1	vverm_g9433.t1
OG0003532	bc2002_g12080.t1	vverm_g4018.t1
OG0003533	bc2002_g9853.t1	vverm_g1551.t1
OG0003534	bc2002_g20022.t1	vverm_g8024.t1
OG0003535	bc2002_g15477.t1	vverm_g13768.t1
OG0003536	bc2002_g15464.t1	vverm_g13788.t1
OG0003537	bc2002_g17629.t1	vverm_g8687.t1
OG0003538	bc2002_g15982.t1	vverm_g6118.t1
OG0003539	bc2002_g13262.t1	vverm_g12871.t1
OG0003540	bc2002_g932.t1	vverm_g14498.t1, vverm_g10634.t1
OG0003541	bc2002_g18813.t1	vverm_g983.t1
OG0003542	bc2002_g9415.t1	vverm_g12237.t1
OG0003543	bc2002_g9455.t1	vverm_g12165.t2, vverm_g12165.t1
OG0003544	bc2002_g2891.t1	vverm_g9451.t1
OG0003545	bc2002_g3941.t1	vverm_g6236.t1
OG0003546	bc2002_g8030.t1, bc2002_g8029.t1	vverm_g4374.t1
OG0003547	bc2002_g14378.t1	vverm_g473.t1
OG0003548	bc2002_g1729.t1	vverm_g4968.t1
OG0003549	bc2002_g5560.t2, bc2002_g5560.t1, bc2002_g5560.t3	vverm_g13918.t1, vverm_g13918.t2
OG0003550	bc2002_g16913.t1	vverm_g6697.t2, vverm_g6697.t1
OG0003551	bc2002_g10168.t2, bc2002_g10168.t1	vverm_g1325.t1
OG0003552	bc2002_g8006.t1	vverm_g10102.t1, vverm_g14449.t2, vverm_g14449.t1
OG0003553	bc2002_g11230.t1	vverm_g14284.t3, vverm_g14284.t1, vverm_g14284.t2
OG0003554	bc2002_g5654.t1	vverm_g7528.t1, vverm_g7680.t1
OG0003555	bc2002_g13909.t1	vverm_g15422.t2, vverm_g15422.t1
